ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST
12264,IAD,13931,ORF
12264,IAD,13931,ORF
12264,IAD,13931,ORF
12264,IAD,13931,ORF
12264,IAD,13933,ORH
12264,IAD,14050,PDK
12264,IAD,14057,PDX
12264,IAD,14100,PHL
12264,IAD,14107,PHX
12264,IAD,14107,PHX
12264,IAD,14122,PIT
12264,IAD,14122,PIT
12264,IAD,14122,PIT
12264,IAD,14275,PTK
12264,IAD,14307,PVD
12264,IAD,14321,PWM
12264,IAD,14321,PWM
12264,IAD,14321,PWM
12264,IAD,14492,RDU
12264,IAD,14492,RDU
12264,IAD,14492,RDU
12264,IAD,14524,RIC
12264,IAD,14524,RIC
12264,IAD,14570,RNO
12264,IAD,14574,ROA
12264,IAD,14576,ROC
12264,IAD,14576,ROC
12264,IAD,14576,ROC
12264,IAD,14576,ROC
12264,IAD,14635,RSW
12264,IAD,14679,SAN
12264,IAD,14679,SAN
12264,IAD,14683,SAT
12264,IAD,14683,SAT
12264,IAD,14683,SAT
12264,IAD,14683,SAT
12264,IAD,14685,SAV
12264,IAD,14696,SBN
12264,IAD,14730,SDF
12264,IAD,14730,SDF
12264,IAD,14730,SDF
12264,IAD,14730,SDF
12264,IAD,14747,SEA
12264,IAD,14747,SEA
12264,IAD,14747,SEA
12264,IAD,14747,SEA
12264,IAD,14771,SFO
12264,IAD,14771,SFO
12264,IAD,14771,SFO
12264,IAD,14814,SHV
12264,IAD,14831,SJC
12264,IAD,14831,SJC
12264,IAD,14843,SJU
12264,IAD,14869,SLC
12264,IAD,14893,SMF
12264,IAD,14986,SRQ
12264,IAD,14986,SRQ
12264,IAD,15016,STL
12264,IAD,15016,STL
12264,IAD,15016,STL
12264,IAD,15024,STT
12264,IAD,15096,SYR
12264,IAD,15096,SYR
12264,IAD,15096,SYR
12264,IAD,15096,SYR
12264,IAD,15167,TEB
12264,IAD,15304,TPA
12264,IAD,15304,TPA
12264,IAD,15412,TYS
12264,IAD,16091,YIP
12264,IAD,16832,NYS
12265,IAG,10268,ALO
12265,IAG,11193,CVG
12265,IAG,13198,MCI
12265,IAG,13398,MMU
12265,IAG,13464,MRC
12265,IAG,14082,PGD
12265,IAG,14112,PIE
12265,IAG,14761,SFB
12265,IAG,16091,YIP
12265,IAG,16091,YIP
12266,IAH,10140,ABQ
12266,IAH,10140,ABQ
12266,IAH,10140,ABQ
12266,IAH,10140,ABQ
12266,IAH,10140,ABQ
12266,IAH,10194,AFW
12266,IAH,10279,AMA
12266,IAH,10279,AMA
12266,IAH,10279,AMA
12266,IAH,10397,ATL
12266,IAH,10397,ATL
12266,IAH,10397,ATL
12266,IAH,10397,ATL
12266,IAH,10397,ATL
12266,IAH,10397,ATL
12266,IAH,10397,ATL
12266,IAH,10397,ATL
12266,IAH,10423,AUS
12266,IAH,10423,AUS
12266,IAH,10423,AUS
12266,IAH,10423,AUS
12266,IAH,10529,BDL
12266,IAH,10599,BHM
12266,IAH,10599,BHM
12266,IAH,10693,BNA
12266,IAH,10693,BNA
12266,IAH,10693,BNA
12266,IAH,10693,BNA
12266,IAH,10721,BOS
12266,IAH,10721,BOS
12266,IAH,10747,BRO
12266,IAH,10781,BTR
12266,IAH,10781,BTR
12266,IAH,10781,BTR
12266,IAH,10792,BUF
12266,IAH,10792,BUF
12266,IAH,10800,BUR
12266,IAH,10821,BWI
12266,IAH,10821,BWI
12266,IAH,10821,BWI
12266,IAH,10821,BWI
12266,IAH,10868,CAE
12266,IAH,10994,CHS
12266,IAH,10994,CHS
12266,IAH,10994,CHS
12266,IAH,11042,CLE
12266,IAH,11042,CLE
12266,IAH,11057,CLT
12266,IAH,11057,CLT
12266,IAH,11057,CLT
12266,IAH,11066,CMH
12266,IAH,11066,CMH
12266,IAH,11097,COD
12266,IAH,11109,COS
12266,IAH,11109,COS
12266,IAH,11109,COS
12266,IAH,11140,CRP
12266,IAH,11140,CRP
12266,IAH,11193,CVG
12266,IAH,11193,CVG
12266,IAH,11193,CVG
12266,IAH,11193,CVG
12266,IAH,11193,CVG
12266,IAH,11193,CVG
12266,IAH,11193,CVG
12266,IAH,11193,CVG
12266,IAH,11259,DAL
12266,IAH,11278,DCA
12266,IAH,11278,DCA
12266,IAH,11278,DCA
12266,IAH,11292,DEN
12266,IAH,11292,DEN
12266,IAH,11292,DEN
12266,IAH,11292,DEN
12266,IAH,11292,DEN
12266,IAH,11298,DFW
12266,IAH,11298,DFW
12266,IAH,11298,DFW
12266,IAH,11298,DFW
12266,IAH,11298,DFW
12266,IAH,11423,DSM
12266,IAH,11423,DSM
12266,IAH,11433,DTW
12266,IAH,11433,DTW
12266,IAH,11433,DTW
12266,IAH,11433,DTW
12266,IAH,11481,ECP
12266,IAH,11481,ECP
12266,IAH,11481,ECP
12266,IAH,11540,ELP
12266,IAH,11540,ELP
12266,IAH,11540,ELP
12266,IAH,11618,EWR
12266,IAH,11618,EWR
12266,IAH,11618,EWR
12266,IAH,11638,FAT
12266,IAH,11697,FLL
12266,IAH,11697,FLL
12266,IAH,11973,GPT
12266,IAH,11986,GRR
12266,IAH,11996,GSP
12266,IAH,12173,HNL
12266,IAH,12177,HOB
12266,IAH,12206,HRL
12266,IAH,12206,HRL
12266,IAH,12206,HRL
12266,IAH,12206,HRL
12266,IAH,12206,HRL
12266,IAH,12217,HSV
12266,IAH,12264,IAD
12266,IAH,12264,IAD
12266,IAH,12266,IAH
12266,IAH,12266,IAH
12266,IAH,12266,IAH
12266,IAH,12278,ICT
12266,IAH,12278,ICT
12266,IAH,12324,ILN
12266,IAH,12339,IND
12266,IAH,12339,IND
12266,IAH,12339,IND
12266,IAH,12339,IND
12266,IAH,12339,IND
12266,IAH,12448,JAN
12266,IAH,12451,JAX
12266,IAH,12451,JAX
12266,IAH,12451,JAX
12266,IAH,12451,JAX
12266,IAH,12451,JAX
12266,IAH,12478,JFK
12266,IAH,12882,LAL
12266,IAH,12889,LAS
12266,IAH,12889,LAS
12266,IAH,12889,LAS
12266,IAH,12889,LAS
12266,IAH,12889,LAS
12266,IAH,12892,LAX
12266,IAH,12892,LAX
12266,IAH,12892,LAX
12266,IAH,12892,LAX
12266,IAH,12892,LAX
12266,IAH,12896,LBB
12266,IAH,12896,LBB
12266,IAH,12915,LCH
12266,IAH,12915,LCH
12266,IAH,12951,LFT
12266,IAH,12951,LFT
12266,IAH,12951,LFT
12266,IAH,12953,LGA
12266,IAH,12953,LGA
12266,IAH,12953,LGA
12266,IAH,12953,LGA
12266,IAH,12953,LGA
12266,IAH,12953,LGA
12266,IAH,12992,LIT
12266,IAH,12992,LIT
12266,IAH,12992,LIT
12266,IAH,12992,LIT
12266,IAH,13029,LNK
12266,IAH,13061,LRD
12266,IAH,13158,MAF
12266,IAH,13158,MAF
12266,IAH,13158,MAF
12266,IAH,13158,MAF
12266,IAH,13158,MAF
12266,IAH,13198,MCI
12266,IAH,13198,MCI
12266,IAH,13198,MCI
12266,IAH,13198,MCI
12266,IAH,13204,MCO
12266,IAH,13204,MCO
12266,IAH,13204,MCO
12266,IAH,13204,MCO
12266,IAH,13204,MCO
12266,IAH,13232,MDW
12266,IAH,13241,MEI
12266,IAH,13244,MEM
12266,IAH,13244,MEM
12266,IAH,13244,MEM
12266,IAH,13244,MEM
12266,IAH,13256,MFE
12266,IAH,13256,MFE
12266,IAH,13256,MFE
12266,IAH,13256,MFE
12266,IAH,13256,MFE
12266,IAH,13303,MIA
12266,IAH,13303,MIA
12266,IAH,13303,MIA
12266,IAH,13303,MIA
12266,IAH,13303,MIA
12266,IAH,13342,MKE
12266,IAH,13342,MKE
12266,IAH,13342,MKE
12266,IAH,13422,MOB
12266,IAH,13422,MOB
12266,IAH,13433,MOT
12266,IAH,13487,MSP
12266,IAH,13487,MSP
12266,IAH,13487,MSP
12266,IAH,13487,MSP
12266,IAH,13487,MSP
12266,IAH,13495,MSY
12266,IAH,13495,MSY
12266,IAH,13495,MSY
12266,IAH,13796,OAK
12266,IAH,13796,OAK
12266,IAH,13851,OKC
12266,IAH,13851,OKC
12266,IAH,13851,OKC
12266,IAH,13871,OMA
12266,IAH,13871,OMA
12266,IAH,13871,OMA
12266,IAH,13930,ORD
12266,IAH,13930,ORD
12266,IAH,13930,ORD
12266,IAH,13930,ORD
12266,IAH,13930,ORD
12266,IAH,13930,ORD
12266,IAH,13931,ORF
12266,IAH,13931,ORF
12266,IAH,14027,PBI
12266,IAH,14057,PDX
12266,IAH,14057,PDX
12266,IAH,14100,PHL
12266,IAH,14100,PHL
12266,IAH,14100,PHL
12266,IAH,14107,PHX
12266,IAH,14107,PHX
12266,IAH,14107,PHX
12266,IAH,14107,PHX
12266,IAH,14107,PHX
12266,IAH,14107,PHX
12266,IAH,14107,PHX
12266,IAH,14107,PHX
12266,IAH,14109,PIB
12266,IAH,14122,PIT
12266,IAH,14122,PIT
12266,IAH,14122,PIT
12266,IAH,14122,PIT
12266,IAH,14193,PNS
12266,IAH,14193,PNS
12266,IAH,14193,PNS
12266,IAH,14262,PSP
12266,IAH,14492,RDU
12266,IAH,14492,RDU
12266,IAH,14492,RDU
12266,IAH,14492,RDU
12266,IAH,14492,RDU
12266,IAH,14512,RFD
12266,IAH,14512,RFD
12266,IAH,14524,RIC
12266,IAH,14533,RIV
12266,IAH,14570,RNO
12266,IAH,14635,RSW
12266,IAH,14679,SAN
12266,IAH,14679,SAN
12266,IAH,14683,SAT
12266,IAH,14683,SAT
12266,IAH,14683,SAT
12266,IAH,14683,SAT
12266,IAH,14683,SAT
12266,IAH,14685,SAV
12266,IAH,14685,SAV
12266,IAH,14689,SBA
12266,IAH,14730,SDF
12266,IAH,14730,SDF
12266,IAH,14730,SDF
12266,IAH,14747,SEA
12266,IAH,14747,SEA
12266,IAH,14771,SFO
12266,IAH,14771,SFO
12266,IAH,14783,SGF
12266,IAH,14783,SGF
12266,IAH,14814,SHV
12266,IAH,14831,SJC
12266,IAH,14831,SJC
12266,IAH,14843,SJU
12266,IAH,14869,SLC
12266,IAH,14869,SLC
12266,IAH,14869,SLC
12266,IAH,14893,SMF
12266,IAH,14893,SMF
12266,IAH,14908,SNA
12266,IAH,14908,SNA
12266,IAH,15016,STL
12266,IAH,15016,STL
12266,IAH,15016,STL
12266,IAH,15016,STL
12266,IAH,15024,STT
12266,IAH,15074,SWO
12266,IAH,15304,TPA
12266,IAH,15304,TPA
12266,IAH,15304,TPA
12266,IAH,15304,TPA
12266,IAH,15370,TUL
12266,IAH,15370,TUL
12266,IAH,15370,TUL
12266,IAH,15376,TUS
12266,IAH,15376,TUS
12266,IAH,15412,TYS
12266,IAH,15412,TYS
12266,IAH,15569,VCT
12266,IAH,15919,XNA
12266,IAH,15919,XNA
12266,IAH,15919,XNA
12268,IAN,10640,BKC
12268,IAN,11411,DRG
12268,IAN,12844,KVL
12268,IAN,13942,ORV
12268,IAN,13942,ORV
12268,IAN,13970,OTZ
12268,IAN,13970,OTZ
12268,IAN,14485,RDB
12268,IAN,15785,WLK
12268,IAN,15861,WTK
12278,ICT,10185,AEX
12278,ICT,10397,ATL
12278,ICT,10397,ATL
12278,ICT,10466,AZA
12278,ICT,11066,CMH
12278,ICT,11267,DAY
12278,ICT,11278,DCA
12278,ICT,11292,DEN
12278,ICT,11292,DEN
12278,ICT,11292,DEN
12278,ICT,11298,DFW
12278,ICT,11298,DFW
12278,ICT,11298,DFW
12278,ICT,11638,FAT
12278,ICT,11697,FLL
12278,ICT,11867,GCK
12278,ICT,12055,GYY
12278,ICT,12266,IAH
12278,ICT,12266,IAH
12278,ICT,12889,LAS
12278,ICT,12889,LAS
12278,ICT,12892,LAX
12278,ICT,13232,MDW
12278,ICT,13244,MEM
12278,ICT,13303,MIA
12278,ICT,13303,MIA
12278,ICT,13487,MSP
12278,ICT,13577,MYR
12278,ICT,13930,ORD
12278,ICT,13930,ORD
12278,ICT,13930,ORD
12278,ICT,13930,ORD
12278,ICT,14004,PAE
12278,ICT,14107,PHX
12278,ICT,14107,PHX
12278,ICT,14107,PHX
12278,ICT,14314,PVU
12278,ICT,14570,RNO
12278,ICT,14635,RSW
12278,ICT,14679,SAN
12278,ICT,14730,SDF
12278,ICT,14747,SEA
12278,ICT,14747,SEA
12278,ICT,14761,SFB
12278,ICT,14783,SGF
12278,ICT,14831,SJC
12278,ICT,14893,SMF
12278,ICT,15016,STL
12278,ICT,15304,TPA
12280,IDA,10466,AZA
12280,IDA,11292,DEN
12280,IDA,11298,DFW
12280,IDA,12889,LAS
12280,IDA,14057,PDX
12280,IDA,14107,PHX
12280,IDA,14747,SEA
12280,IDA,14869,SLC
12280,IDA,14869,SLC
12280,IDA,14869,SLC
12280,IDA,14908,SNA
12294,IGG,10245,AKN
12294,IGG,12321,ILI
12294,IGG,12321,ILI
12294,IGG,12748,KNK
12294,IGG,14268,PTA
12306,LOT,14530,RIL
12315,IKO,11445,DUT
12320,ILG,10693,BNA
12320,ILG,10821,BWI
12320,ILG,11049,CLL
12320,ILG,11252,DAB
12320,ILG,11697,FLL
12320,ILG,11995,GSO
12320,ILG,12223,HTS
12320,ILG,13204,MCO
12320,ILG,13577,MYR
12320,ILG,14027,PBI
12320,ILG,14100,PHL
12320,ILG,14307,PVD
12320,ILG,14492,RDU
12320,ILG,14635,RSW
12320,ILG,14843,SJU
12320,ILG,14986,SRQ
12320,ILG,15304,TPA
12321,ILI,10299,ANC
12321,ILI,10299,ANC
12321,ILI,10299,ANC
12321,ILI,11336,DLG
12321,ILI,12195,HPB
12321,ILI,12294,IGG
12321,ILI,12721,KLN
12321,ILI,12748,KNK
12321,ILI,12748,KNK
12321,ILI,12748,KNK
12321,ILI,13715,NNL
12321,ILI,13715,NNL
12321,ILI,13715,NNL
12321,ILI,14046,PDB
12321,ILI,14046,PDB
12321,ILI,14046,PDB
12321,ILI,14268,PTA
12321,ILI,14268,PTA
12321,ILI,14856,SKK
12323,ILM,10158,ACY
12323,ILM,10216,AHN
12323,ILM,10397,ATL
12323,ILM,10397,ATL
12323,ILM,10721,BOS
12323,ILM,11057,CLT
12323,ILM,11057,CLT
12323,ILM,11278,DCA
12323,ILM,11298,DFW
12323,ILM,11618,EWR
12323,ILM,11618,EWR
12323,ILM,11697,FLL
12323,ILM,11728,FOK
12323,ILM,12244,HVN
12323,ILM,12953,LGA
12323,ILM,12953,LGA
12323,ILM,13204,MCO
12323,ILM,13303,MIA
12323,ILM,14100,PHL
12323,ILM,14100,PHL
12323,ILM,14492,RDU
12323,ILM,15304,TPA
12324,ILN,10397,ATL
12324,ILN,10423,AUS
12324,ILN,11057,CLT
12324,ILN,11292,DEN
12324,ILN,12266,IAH
12324,ILN,12882,LAL
12324,ILN,12892,LAX
12324,ILN,14107,PHX
12324,ILN,14107,PHX
12324,ILN,14691,SBD
12324,ILN,14730,SDF
12324,ILN,14747,SEA
12324,ILN,14771,SFO
12324,ILN,14893,SMF
12335,IMT,11433,DTW
12335,IMT,13342,MKE
12335,IMT,13487,MSP
12337,IN2,10540,BED
12337,IN2,13424,MOD
12339,IND,10140,ABQ
12339,IND,10279,AMA
12339,IND,10299,ANC
12339,IND,10397,ATL
12339,IND,10397,ATL
12339,IND,10397,ATL
12339,IND,10397,ATL
12339,IND,10423,AUS
12339,IND,10423,AUS
12339,IND,10423,AUS
12339,IND,10529,BDL
12339,IND,10590,IFP
12339,IND,10693,BNA
12339,IND,10721,BOS
12339,IND,10721,BOS
12339,IND,10792,BUF
12339,IND,10800,BUR
12339,IND,10821,BWI
12339,IND,10821,BWI
12339,IND,10849,BZN
12339,IND,11003,CID
12339,IND,11042,CLE
12339,IND,11042,CLE
12339,IND,11057,CLT
12339,IND,11057,CLT
12339,IND,11057,CLT
12339,IND,11057,CLT
12339,IND,11259,DAL
12339,IND,11259,DAL
12339,IND,11278,DCA
12339,IND,11278,DCA
12339,IND,11292,DEN
12339,IND,11292,DEN
12339,IND,11292,DEN
12339,IND,11292,DEN
12339,IND,11298,DFW
12339,IND,11298,DFW
12339,IND,11298,DFW
12339,IND,11433,DTW
12339,IND,11433,DTW
12339,IND,11433,DTW
12339,IND,11433,DTW
12339,IND,11433,DTW
12339,IND,11433,DTW
12339,IND,11540,ELP
12339,IND,11540,ELP
12339,IND,11618,EWR
12339,IND,11618,EWR
12339,IND,11618,EWR
12339,IND,11618,EWR
12339,IND,11624,EYW
12339,IND,11637,FAR
12339,IND,11697,FLL
12339,IND,11697,FLL
12339,IND,11697,FLL
12339,IND,11697,FLL
12339,IND,11721,FNT
12339,IND,11973,GPT
12339,IND,11986,GRR
12339,IND,11995,GSO
12339,IND,11996,GSP
12339,IND,12191,HOU
12339,IND,12191,HOU
12339,IND,12264,IAD
12339,IND,12264,IAD
12339,IND,12264,IAD
12339,IND,12266,IAH
12339,IND,12266,IAH
12339,IND,12266,IAH
12339,IND,12266,IAH
12339,IND,12266,IAH
12339,IND,12391,ISP
12339,IND,12451,JAX
12339,IND,12451,JAX
12339,IND,12478,JFK
12339,IND,12478,JFK
12339,IND,12478,JFK
12339,IND,12478,JFK
12339,IND,12889,LAS
12339,IND,12889,LAS
12339,IND,12889,LAS
12339,IND,12889,LAS
12339,IND,12892,LAX
12339,IND,12892,LAX
12339,IND,12892,LAX
12339,IND,12892,LAX
12339,IND,12892,LAX
12339,IND,12917,LCK
12339,IND,12953,LGA
12339,IND,12953,LGA
12339,IND,12954,LGB
12339,IND,13158,MAF
12339,IND,13198,MCI
12339,IND,13198,MCI
12339,IND,13204,MCO
12339,IND,13204,MCO
12339,IND,13204,MCO
12339,IND,13204,MCO
12339,IND,13204,MCO
12339,IND,13204,MCO
12339,IND,13232,MDW
12339,IND,13244,MEM
12339,IND,13244,MEM
12339,IND,13296,MHT
12339,IND,13296,MHT
12339,IND,13303,MIA
12339,IND,13303,MIA
12339,IND,13303,MIA
12339,IND,13303,MIA
12339,IND,13303,MIA
12339,IND,13303,MIA
12339,IND,13303,MIA
12339,IND,13342,MKE
12339,IND,13342,MKE
12339,IND,13487,MSP
12339,IND,13487,MSP
12339,IND,13487,MSP
12339,IND,13487,MSP
12339,IND,13487,MSP
12339,IND,13495,MSY
12339,IND,13495,MSY
12339,IND,13796,OAK
12339,IND,13796,OAK
12339,IND,13891,ONT
12339,IND,13891,ONT
12339,IND,13930,ORD
12339,IND,13930,ORD
12339,IND,13930,ORD
12339,IND,13930,ORD
12339,IND,13930,ORD
12339,IND,13930,ORD
12339,IND,13930,ORD
12339,IND,14027,PBI
12339,IND,14057,PDX
12339,IND,14057,PDX
12339,IND,14082,PGD
12339,IND,14100,PHL
12339,IND,14100,PHL
12339,IND,14100,PHL
12339,IND,14100,PHL
12339,IND,14107,PHX
12339,IND,14107,PHX
12339,IND,14107,PHX
12339,IND,14112,PIE
12339,IND,14122,PIT
12339,IND,14122,PIT
12339,IND,14492,RDU
12339,IND,14492,RDU
12339,IND,14492,RDU
12339,IND,14524,RIC
12339,IND,14524,RIC
12339,IND,14570,RNO
12339,IND,14576,ROC
12339,IND,14633,RST
12339,IND,14635,RSW
12339,IND,14635,RSW
12339,IND,14679,SAN
12339,IND,14679,SAN
12339,IND,14683,SAT
12339,IND,14683,SAT
12339,IND,14689,SBA
12339,IND,14696,SBN
12339,IND,14747,SEA
12339,IND,14747,SEA
12339,IND,14761,SFB
12339,IND,14771,SFO
12339,IND,14831,SJC
12339,IND,14843,SJU
12339,IND,14869,SLC
12339,IND,14893,SMF
12339,IND,14893,SMF
12339,IND,14908,SNA
12339,IND,14908,SNA
12339,IND,14986,SRQ
12339,IND,14986,SRQ
12339,IND,15016,STL
12339,IND,15070,SWF
12339,IND,15096,SYR
12339,IND,15304,TPA
12339,IND,15304,TPA
12339,IND,15304,TPA
12339,IND,15304,TPA
12339,IND,15412,TYS
12339,IND,15919,XNA
12343,INL,13487,MSP
12363,IPL,12892,LAX
12363,IPL,13891,ONT
12363,IPL,14107,PHX
12363,IPL,14679,SAN
12370,IRC,11630,FAI
12375,IRK,11259,DAL
12375,IRK,12574,TN8
12375,IRK,13461,MQY
12375,IRK,13930,ORD
12388,ISM,10257,ALB
12388,ISM,14027,PBI
12391,ISP,10158,ACY
12391,ISP,10397,ATL
12391,ISP,10540,BED
12391,ISP,10599,BHM
12391,ISP,10693,BNA
12391,ISP,10821,BWI
12391,ISP,10994,CHS
12391,ISP,11109,COS
12391,ISP,11259,DAL
12391,ISP,11292,DEN
12391,ISP,11697,FLL
12391,ISP,11697,FLL
12391,ISP,11697,FLL
12391,ISP,12191,HOU
12391,ISP,12451,JAX
12391,ISP,13198,MCI
12391,ISP,13204,MCO
12391,ISP,13204,MCO
12391,ISP,13232,MDW
12391,ISP,13495,MSY
12391,ISP,13577,MYR
12391,ISP,13577,MYR
12391,ISP,13930,ORD
12391,ISP,13931,ORF
12391,ISP,14027,PBI
12391,ISP,14027,PBI
12391,ISP,14492,RDU
12391,ISP,14492,RDU
12391,ISP,14635,RSW
12391,ISP,14635,RSW
12391,ISP,14730,SDF
12391,ISP,15304,TPA
12391,ISP,15304,TPA
12391,ISP,16441,CT1
12397,ITH,10540,BED
12397,ITH,11618,EWR
12397,ITH,11618,EWR
12397,ITH,12478,JFK
12402,ITO,12173,HNL
12402,ITO,12173,HNL
12402,ITO,12173,HNL
12402,ITO,12758,KOA
12402,ITO,13830,OGG
12412,IWD,13487,MSP
12412,IWD,13930,ORD
12436,IYK,13891,ONT
12441,JAC,11292,DEN
12441,JAC,11292,DEN
12441,JAC,11298,DFW
12441,JAC,11413,DRO
12441,JAC,14747,SEA
12441,JAC,14771,SFO
12441,JAC,14869,SLC
12441,JAC,14908,SNA
12441,JAC,15167,TEB
12448,JAN,10397,ATL
12448,JAN,10397,ATL
12448,JAN,10397,ATL
12448,JAN,10423,AUS
12448,JAN,10693,BNA
12448,JAN,10792,BUF
12448,JAN,10821,BWI
12448,JAN,11057,CLT
12448,JAN,11057,CLT
12448,JAN,11066,CMH
12448,JAN,11259,DAL
12448,JAN,11278,DCA
12448,JAN,11292,DEN
12448,JAN,11298,DFW
12448,JAN,11298,DFW
12448,JAN,11298,DFW
12448,JAN,11421,DSI
12448,JAN,11433,DTW
12448,JAN,11540,ELP
12448,JAN,11540,ELP
12448,JAN,11996,GSP
12448,JAN,12191,HOU
12448,JAN,12206,HRL
12448,JAN,12266,IAH
12448,JAN,12598,JZT
12448,JAN,12951,LFT
12448,JAN,13139,LYH
12448,JAN,13204,MCO
12448,JAN,13230,MDT
12448,JAN,13232,MDW
12448,JAN,13303,MIA
12448,JAN,13871,OMA
12448,JAN,13931,ORF
12448,JAN,14027,PBI
12448,JAN,14057,PDX
12448,JAN,14107,PHX
12448,JAN,14122,PIT
12448,JAN,14492,RDU
12448,JAN,14492,RDU
12448,JAN,14730,SDF
12448,JAN,14831,SJC
12448,JAN,15304,TPA
12451,JAX,10158,ACY
12451,JAX,10257,ALB
12451,JAX,10257,ALB
12451,JAX,10279,AMA
12451,JAX,10397,ATL
12451,JAX,10397,ATL
12451,JAX,10397,ATL
12451,JAX,10423,AUS
12451,JAX,10423,AUS
12451,JAX,10529,BDL
12451,JAX,10693,BNA
12451,JAX,10693,BNA
12451,JAX,10693,BNA
12451,JAX,10721,BOS
12451,JAX,10721,BOS
12451,JAX,10721,BOS
12451,JAX,10721,BOS
12451,JAX,10792,BUF
12451,JAX,10821,BWI
12451,JAX,11042,CLE
12451,JAX,11057,CLT
12451,JAX,11066,CMH
12451,JAX,11193,CVG
12451,JAX,11259,DAL
12451,JAX,11278,DCA
12451,JAX,11278,DCA
12451,JAX,11278,DCA
12451,JAX,11292,DEN
12451,JAX,11292,DEN
12451,JAX,11292,DEN
12451,JAX,11298,DFW
12451,JAX,11298,DFW
12451,JAX,11433,DTW
12451,JAX,11433,DTW
12451,JAX,11540,ELP
12451,JAX,11618,EWR
12451,JAX,11618,EWR
12451,JAX,11697,FLL
12451,JAX,11697,FLL
12451,JAX,11697,FLL
12451,JAX,11721,FNT
12451,JAX,11973,GPT
12451,JAX,11996,GSP
12451,JAX,12191,HOU
12451,JAX,12217,HSV
12451,JAX,12264,IAD
12451,JAX,12264,IAD
12451,JAX,12264,IAD
12451,JAX,12266,IAH
12451,JAX,12266,IAH
12451,JAX,12266,IAH
12451,JAX,12266,IAH
12451,JAX,12339,IND
12451,JAX,12339,IND
12451,JAX,12391,ISP
12451,JAX,12478,JFK
12451,JAX,12478,JFK
12451,JAX,12478,JFK
12451,JAX,12478,JFK
12451,JAX,12889,LAS
12451,JAX,12889,LAS
12451,JAX,12892,LAX
12451,JAX,12953,LGA
12451,JAX,12953,LGA
12451,JAX,12953,LGA
12451,JAX,12953,LGA
12451,JAX,12953,LGA
12451,JAX,12954,LGB
12451,JAX,13198,MCI
12451,JAX,13204,MCO
12451,JAX,13204,MCO
12451,JAX,13232,MDW
12451,JAX,13244,MEM
12451,JAX,13303,MIA
12451,JAX,13303,MIA
12451,JAX,13303,MIA
12451,JAX,13303,MIA
12451,JAX,13303,MIA
12451,JAX,13487,MSP
12451,JAX,13487,MSP
12451,JAX,13487,MSP
12451,JAX,13495,MSY
12451,JAX,13495,MSY
12451,JAX,13495,MSY
12451,JAX,13796,OAK
12451,JAX,13871,OMA
12451,JAX,13891,ONT
12451,JAX,13930,ORD
12451,JAX,13930,ORD
12451,JAX,13930,ORD
12451,JAX,13931,ORF
12451,JAX,13931,ORF
12451,JAX,14100,PHL
12451,JAX,14100,PHL
12451,JAX,14100,PHL
12451,JAX,14100,PHL
12451,JAX,14100,PHL
12451,JAX,14107,PHX
12451,JAX,14107,PHX
12451,JAX,14122,PIT
12451,JAX,14122,PIT
12451,JAX,14307,PVD
12451,JAX,14576,ROC
12451,JAX,14635,RSW
12451,JAX,14683,SAT
12451,JAX,14730,SDF
12451,JAX,14730,SDF
12451,JAX,14831,SJC
12451,JAX,14831,SJC
12451,JAX,14843,SJU
12451,JAX,14843,SJU
12451,JAX,14869,SLC
12451,JAX,14893,SMF
12451,JAX,15016,STL
12451,JAX,15096,SYR
12455,JBR,10693,BNA
12455,JBR,15016,STL
12478,JFK,10154,ACK
12478,JFK,10158,ACY
12478,JFK,10194,AFW
12478,JFK,10299,ANC
12478,JFK,10299,ANC
12478,JFK,10299,ANC
12478,JFK,10299,ANC
12478,JFK,10299,ANC
12478,JFK,10397,ATL
12478,JFK,10397,ATL
12478,JFK,10397,ATL
12478,JFK,10423,AUS
12478,JFK,10423,AUS
12478,JFK,10423,AUS
12478,JFK,10581,BGR
12478,JFK,10693,BNA
12478,JFK,10693,BNA
12478,JFK,10693,BNA
12478,JFK,10721,BOS
12478,JFK,10721,BOS
12478,JFK,10721,BOS
12478,JFK,10721,BOS
12478,JFK,10721,BOS
12478,JFK,10721,BOS
12478,JFK,10732,BQN
12478,JFK,10785,BTV
12478,JFK,10785,BTV
12478,JFK,10792,BUF
12478,JFK,10792,BUF
12478,JFK,10792,BUF
12478,JFK,10800,BUR
12478,JFK,10821,BWI
12478,JFK,10994,CHS
12478,JFK,10994,CHS
12478,JFK,11042,CLE
12478,JFK,11042,CLE
12478,JFK,11042,CLE
12478,JFK,11042,CLE
12478,JFK,11057,CLT
12478,JFK,11057,CLT
12478,JFK,11057,CLT
12478,JFK,11066,CMH
12478,JFK,11193,CVG
12478,JFK,11193,CVG
12478,JFK,11193,CVG
12478,JFK,11193,CVG
12478,JFK,11193,CVG
12478,JFK,11193,CVG
12478,JFK,11278,DCA
12478,JFK,11278,DCA
12478,JFK,11278,DCA
12478,JFK,11292,DEN
12478,JFK,11292,DEN
12478,JFK,11298,DFW
12478,JFK,11298,DFW
12478,JFK,11433,DTW
12478,JFK,11433,DTW
12478,JFK,11433,DTW
12478,JFK,11618,EWR
12478,JFK,11618,EWR
12478,JFK,11618,EWR
12478,JFK,11630,FAI
