,0
1475,203796
1476,116934
1477,33412
1478,117429
1479,147351
1480,155279
1481,104708
1482,228737
1483,223765
1484,82909
1485,190261
1486,168950
1487,89594
1488,160374
1489,204185
1490,111407
1491,158241
1492,207532
1493,118465
1494,134774
1495,235458
1496,242269
1497,63650
1498,154023
1499,160116
1500,122205
1501,32203
1502,164457
1503,82967
1504,72880
1505,60522
1506,49782
1507,3206
1508,95683
1509,34628
1510,132734
1511,46456
1512,33459
1513,162895
1514,66454
1515,71160
1516,15308
1517,183999
1518,175771
1519,29723
1520,111830
1521,186292
1522,60947
1523,225517
1524,87201
1525,40297
1526,225052
1527,130440
1528,38995
1529,187494
1530,61282
1531,123605
1532,142512
1533,58159
1534,73950
1535,47080
1536,157463
1537,234902
1538,21201
1539,102259
1540,181547
1541,232126
1542,77819
1543,122538
1544,237208
1545,243301
1546,79675
1547,25856
1548,245538
1549,120142
1550,87077
1551,228399
1552,71152
1553,136925
1554,129397
1555,155984
1556,140865
1557,58141
1558,17134
1559,41282
1560,137099
1561,178034
1562,102115
1563,14299
1564,58881
1565,66294
1566,138908
1567,86764
1568,222985
1569,149403
1570,216138
1571,149614
1572,59998
1573,9628
1574,238061
1575,170227
1576,3974
1577,240758
1578,95709
1579,174382
1580,226735
1581,86236
1582,193611
1583,66328
1584,195228
1585,204740
1586,2383
1587,54251
1588,26969
1589,174824
1590,234352
1591,150573
1592,44716
1593,9696
1594,48435
1595,245548
1596,198787
1597,95375
1598,68756
1599,173289
1600,18372
1601,174073
1602,138075
1603,35722
1604,181869
1605,181564
1606,44071
1607,131167
1608,103756
1609,148276
1610,88629
1611,231450
1612,139625
1613,76613
1614,157703
1615,156899
1616,100864
1617,197856
1618,233210
1619,180386
1620,235550
1621,242555
1622,241532
1623,48188
1624,38401
1625,195077
1626,167926
1627,117039
1628,115089
1629,178331
1630,136935
1631,241178
1632,9306
1633,73246
1634,50936
1635,120117
1636,136152
1637,7149
1638,130897
1639,79748
1640,89804
1641,15434
1642,55742
1643,122814
1644,153203
1645,221184
1646,46890
1647,157661
1648,8404
1649,35740
1650,96653
1651,28874
1652,178600
1653,217843
1654,189569
1655,49371
1656,8646
1657,80091
1658,84832
1659,192115
1660,150192
1661,69846
1662,178740
1663,123253
1664,68346
1665,154700
1666,183354
1667,167416
1668,92624
1669,141838
1670,80425
1671,120006
1672,101594
1673,225228
1674,223080
1675,97941
1676,34062
1677,167652
1678,78101
1679,147987
1680,212170
1681,71054
1682,220581
1683,236268
1684,73948
1685,107220
1686,142138
1687,50355
1688,230851
1689,224852
1690,176885
1691,178771
1692,46780
1693,28611
1694,241735
1695,146363
1696,233011
1697,183117
1698,91010
1699,118067
1700,101186
1701,49111
1702,6780
1703,179808
1704,223749
1705,36212
1706,17914
1707,124612
1708,83363
1709,4184
1710,25026
1711,61518
1712,178504
1713,119685
1714,58849
1715,106068
1716,124342
1717,59257
1718,58749
1719,164843
1720,53522
1721,204498
1722,182287
1723,208804
1724,3084
1725,23735
1726,11637
1727,135245
1728,154408
1729,50354
1730,60546
1731,135879
1732,187252
1733,223437
1734,103191
1735,195204
1736,125917
1737,40034
1738,239298
1739,68093
1740,155801
1741,137783
1742,130978
1743,239786
1744,43678
1745,84972
1746,76746
1747,111060
1748,208938
1749,43380
1750,180650
1751,13293
1752,69791
1753,232164
1754,135192
1755,122786
1756,59987
1757,190212
1758,146905
1759,171617
1760,228554
1761,73120
1762,46247
1763,245656
1764,167111
1765,129526
1766,160171
1767,49050
1768,184536
1769,189531
1770,215450
1771,208210
1772,69190
1773,72690
1774,16207
1775,204029
1776,5137
1777,87029
1778,143026
1779,99599
1780,167333
1781,149587
1782,52986
1783,219820
1784,175022
1785,188945
1786,56875
1787,97315
1788,226420
1789,204861
1790,185301
1791,175519
1792,98041
1793,9463
1794,5713
1795,85959
1796,76612
1797,168196
1798,73830
1799,39775
1800,147833
1801,110438
1802,55478
1803,229280
1804,178017
1805,84310
1806,107828
1807,39496
1808,111597
1809,2737
1810,184608
1811,27626
1812,156763
1813,184691
1814,207027
1815,44371
1816,34340
1817,46053
1818,119537
1819,58430
1820,113735
1821,27030
1822,187469
1823,6510
1824,6147
1825,157068
1826,11147
1827,152799
1828,94755
1829,66993
1830,217534
1831,160923
1832,53039
1833,104942
1834,189655
1835,214981
1836,198222
1837,103990
1838,146051
1839,100178
1840,191889
1841,186001
1842,67087
1843,167967
1844,193377
1845,221467
1846,198359
1847,108211
1848,192647
1849,26227
1850,120355
1851,170769
1852,69794
1853,85836
1854,119377
1855,172806
1856,61351
1857,7168
1858,81678
1859,39450
1860,128625
1861,10597
1862,212756
1863,156485
1864,45539
1865,159127
1866,201304
1867,84383
1868,134916
1869,12751
1870,27890
1871,76914
1872,189838
1873,240150
1874,234508
1875,189874
1876,11561
1877,67919
1878,237690
1879,92903
1880,11686
1881,106436
1882,80030
1883,196029
1884,181415
1885,212931
1886,78537
1887,92817
1888,34295
1889,157059
1890,77007
1891,152570
1892,5693
1893,193786
1894,1546
1895,128465
1896,180183
1897,70197
1898,204430
1899,191937
1900,56893
1901,50492
1902,29939
1903,233360
1904,107678
1905,228740
1906,151819
1907,114710
1908,132654
1909,235479
1910,230047
1911,55422
1912,45072
1913,91922
1914,174619
1915,88885
1916,145758
1917,172480
1918,94900
1919,5925
1920,27095
1921,25781
1922,214341
1923,93032
1924,184480
1925,26600
1926,192421
1927,199451
1928,181109
1929,156612
1930,39831
1931,184297
1932,228791
1933,124123
1934,214702
1935,47844
1936,129218
1937,231098
1938,226988
1939,93928
1940,18904
1941,47393
1942,77286
1943,218311
1944,236022
1945,235428
1946,79627
1947,125938
1948,74288
1949,60741
1950,234060
1951,138586
1952,128955
1953,117232
1954,236773
1955,199350
1956,60029
1957,218406
1958,240313
1959,221191
1960,226936
1961,48820
1962,125113
1963,206694
1964,121266
1965,90199
1966,33720
1967,185623
1968,116569
1969,37877
1970,142919
1971,177666
1972,133579
1973,109092
1974,238654
1975,69126
1976,137562
1977,81938
1978,243596
1979,212656
1980,209018
1981,143358
1982,112876
1983,240888
1984,71872
1985,181998
1986,147614
1987,242524
1988,212522
1989,201906
1990,63564
1991,201089
1992,238499
1993,79189
1994,188056
1995,149201
1996,152443
1997,8723
1998,232137
1999,69169
2000,33760
2001,202801
2002,118295
2003,244968
2004,210660
2005,121429
2006,58799
2007,204246
2008,242167
2009,199484
2010,146960
2011,60201
2012,144807
2013,204858
2014,95329
2015,104396
2016,91986
2017,103877
2018,9678
2019,126496
2020,8637
2021,33639
2022,222158
2023,192554
2024,212049
2025,144689
2026,106311
2027,151207
2028,235730
2029,62959
2030,77609
2031,91441
2032,43505
2033,28563
2034,130794
2035,32845
2036,62035
2037,224713
2038,206788
2039,233524
2040,217834
2041,126171
2042,163650
2043,189011
2044,111316
2045,221558
2046,135441
2047,169768
2048,190075
2049,85074
2050,182729
2051,71620
2052,142893
2053,21901
2054,160664
2055,24981
2056,42247
2057,94732
2058,141944
2059,153373
2060,173046
2061,185766
2062,163022
2063,6816
2064,37126
2065,208067
2066,81120
2067,109816
2068,11346
2069,35220
2070,226159
2071,225276
2072,73922
2073,97168
2074,16642
2075,96585
2076,208281
2077,36960
2078,167836
2079,88742
2080,188641
2081,74861
2082,53571
2083,84915
2084,185886
2085,180756
2086,116996
2087,66331
2088,69714
2089,122782
2090,6469
2091,171524
2092,82026
2093,115795
2094,148630
2095,152118
2096,195561
2097,126092
2098,157210
2099,189422
2100,231513
2101,161269
2102,210470
2103,138078
2104,123732
2105,52772
2106,147598
2107,172750
2108,215919
2109,164150
2110,3219
2111,90420
2112,31761
2113,156463
2114,149134
2115,138517
2116,75031
2117,193139
2118,53579
2119,117867
2120,154310
2121,20850
2122,214451
2123,239072
2124,9202
2125,140695
2126,69677
2127,76814
2128,46819
2129,238679
2130,136608
2131,33931
2132,4426
2133,136824
2134,147277
2135,230611
2136,102260
2137,43875
2138,120756
2139,150412
2140,172718
2141,79441
2142,230510
2143,31382
2144,185296
2145,46185
2146,161890
2147,204733
2148,86751
2149,98157
2150,122528
2151,65193
2152,41585
2153,141021
2154,221553
2155,93238
2156,42301
2157,149508
2158,8162
2159,41969
2160,88803
2161,21781
2162,27712
2163,81056
2164,212961
2165,110814
2166,116911
2167,163623
2168,164704
2169,119280
2170,25822
2171,233462
2172,147637
2173,205795
2174,157285
2175,145359
2176,29676
2177,205462
2178,192279
2179,9699
2180,229626
2181,163160
2182,198402
2183,155321
2184,110900
2185,195018
2186,102661
2187,98867
2188,110688
2189,16724
2190,142144
2191,112263
2192,97095
2193,111500
2194,165154
2195,218058
2196,29377
2197,234161
2198,14471
2199,109232
2200,148353
2201,172159
2202,206857
2203,146493
2204,22742
2205,40797
2206,81564
2207,157326
2208,186687
2209,145158
2210,166298
2211,127144
2212,223005
2213,175312
2214,81831
2215,116563
2216,148461
2217,110026
2218,37619
2219,64442
2220,113228
2221,213711
2222,231929
2223,166912
2224,44978
2225,200009
2226,158622
2227,146868
2228,93707
2229,186163
2230,178559
2231,75165
2232,47321
2233,209114
2234,239768
2235,58607
2236,18781
2237,161924
2238,144311
2239,212005
2240,145852
2241,126410
2242,33568
2243,111288
2244,108099
2245,128848
2246,20332
2247,191657
2248,222663
2249,204290
2250,105718
2251,231064
2252,47935
2253,82144
2254,34452
2255,8657
2256,35203
2257,144101
2258,73525
2259,73256
2260,104592
2261,167828
2262,150899
2263,236710
2264,116613
2265,230397
2266,236340
2267,35093
2268,79630
2269,61725
2270,109285
2271,209743
2272,109950
2273,40949
2274,190303
2275,209370
2276,111214
2277,58238
2278,171397
2279,40928
2280,19805
2281,200650
2282,172100
2283,131100
2284,100441
2285,243834
2286,182753
2287,178898
2288,213426
2289,140121
2290,110778
2291,233314
2292,18217
2293,109273
2294,234356
2295,66175
2296,94179
2297,225625
2298,173338
2299,16994
2300,157920
2301,119639
2302,65296
2303,175600
2304,205921
2305,103857
2306,231941
2307,40320
2308,209025
2309,20074
2310,17983
2311,99952
2312,225773
2313,229570
2314,77877
2315,107058
2316,99801
2317,192317
2318,84015
2319,23894
2320,132722
2321,239447
2322,73298
2323,112670
2324,16420
2325,128947
2326,107457
2327,90580
2328,111683
2329,217738
2330,36886
2331,164605
2332,179232
2333,23273
2334,96025
2335,106471
2336,54540
2337,50194
2338,101275
2339,151585
2340,167640
2341,153186
2342,150204
2343,31555
2344,170996
2345,96459
2346,101733
2347,122312
2348,108344
2349,153512
2350,86082
2351,161033
2352,241756
2353,38839
2354,73944
2355,122201
2356,244760
2357,188581
2358,63708
2359,34
2360,225164
2361,25267
2362,199875
2363,244853
2364,16171
2365,18219
2366,145640
2367,26205
2368,22260
2369,204648
2370,40604
2371,33431
2372,113784
2373,139057
2374,53953
2375,2002
2376,29547
2377,9309
2378,178147
2379,215156
2380,162489
2381,23530
2382,239488
2383,84204
2384,160869
2385,82340
2386,224959
2387,175633
2388,111279
2389,216683
2390,37964
2391,43333
2392,105502
2393,169586
2394,173126
2395,52305
2396,220810
2397,131660
2398,153855
2399,104208
2400,109913
2401,217232
2402,176637
2403,60235
2404,169423
2405,131588
2406,91032
2407,130872
2408,104230
2409,226012
2410,196728
2411,203263
2412,10577
2413,243697
2414,12503
2415,96198
2416,119933
2417,217057
2418,31946
2419,12530
2420,50631
2421,202232
2422,145275
2423,25998
2424,202330
2425,160337
2426,215201
2427,182458
2428,162374
2429,50918
2430,27003
2431,11144
2432,131258
2433,176837
2434,132711
2435,50235
2436,79214
2437,182764
2438,70667
2439,106034
2440,181989
2441,3837
2442,11931
2443,154466
2444,156786
2445,231925
2446,231778
2447,169532
2448,87331
2449,157826
2450,138491
2451,103227
2452,102706
2453,50769
2454,149853
2455,158459
2456,210624
2457,115059
2458,138187
2459,107698
2460,131048
2461,55125
2462,10706
2463,167465
2464,66141
2465,216480
2466,169267
2467,171220
2468,241571
2469,82630
2470,125419
2471,4412
2472,207518
2473,62590
2474,139580
2475,33441
2476,16556
2477,195132
2478,242686
2479,197723
2480,54637
2481,138335
2482,160946
2483,30232
2484,158072
2485,176225
2486,244854
2487,97891
2488,124473
2489,123991
2490,84626
2491,244260
2492,165795
2493,82227
2494,156799
2495,120069
2496,77208
2497,91197
2498,208698
