,0
478,100468
479,98669
480,115638
481,238038
482,127057
483,237907
484,225075
485,145598
486,180665
487,156011
488,226141
489,14420
490,170046
491,91304
492,145992
493,173468
494,47035
495,219075
496,146947
497,204668
498,137532
499,36445
500,209736
501,60260
502,18275
503,238066
504,33047
505,181305
506,142987
507,192301
508,209496
509,28633
510,104736
511,84930
512,56150
513,22944
514,241472
515,25681
516,104234
517,40621
518,12732
519,165275
520,64034
521,191917
522,95136
523,108739
524,243596
525,170099
526,63988
527,89439
528,235290
529,193767
530,37774
531,100718
532,73293
533,39787
534,70866
535,75612
536,244503
537,109049
538,54471
539,110162
540,34579
541,84490
542,112621
543,142598
544,228465
545,235223
546,241293
547,125619
548,207038
549,121138
550,155091
551,162290
552,87653
553,41397
554,128771
555,122792
556,167926
557,62371
558,224598
559,229281
560,103164
561,201557
562,145019
563,151790
564,26571
565,127382
566,234034
567,48660
568,160501
569,66077
570,135593
571,181192
572,184488
573,234956
574,204896
575,238466
576,242524
577,175684
578,155464
579,117281
580,57609
581,144947
582,61931
583,7037
584,102853
585,19868
586,188928
587,133245
588,168553
589,33954
590,111063
591,118275
592,152751
593,186396
594,56377
595,60252
596,11728
597,11591
598,90586
599,153826
600,153471
601,197395
602,192149
603,239748
604,184403
605,205954
606,50610
607,57955
608,131080
609,67333
610,57661
611,40787
612,148280
613,89174
614,12198
615,166195
616,97087
617,50872
618,217712
619,164626
620,168837
621,39116
622,169531
623,206988
624,65498
625,131244
626,142927
627,222016
628,164007
629,171821
630,58490
631,71027
632,86633
633,51890
634,88083
635,39628
636,69921
637,86189
638,163455
639,164881
640,96570
641,136276
642,6650
643,94077
644,15047
645,161466
646,1328
647,230773
648,209329
649,32524
650,140226
651,222218
652,114095
653,137937
654,77149
655,119165
656,84648
657,39863
658,234549
659,97507
660,160752
661,21344
662,225672
663,107377
664,93957
665,40686
666,235563
667,213290
668,148593
669,168592
670,104223
671,60437
672,237765
673,159284
674,66782
675,151160
676,14454
677,41862
678,190131
679,125773
680,226650
681,204636
682,205030
683,231526
684,202804
685,175320
686,157369
687,197932
688,24588
689,39695
690,185514
691,234001
692,28418
693,215593
694,140903
695,57962
696,186175
697,143200
698,37993
699,120524
700,111878
701,132965
702,193342
703,201613
704,4466
705,239246
706,150741
707,36372
708,89326
709,90409
710,44812
711,108101
712,157966
713,46294
714,180470
715,199585
716,91209
717,4167
718,152045
719,179811
720,193529
721,227814
722,234543
723,203550
724,244778
725,220316
726,131494
727,63120
728,144641
729,11334
730,229139
731,211928
732,225839
733,25657
734,76070
735,37353
736,34851
737,130419
738,219467
739,72385
740,97489
741,211427
742,15293
743,200640
744,148343
745,138396
746,148435
747,101062
748,47356
749,73462
750,60631
751,151308
752,65233
753,165174
754,115078
755,191088
756,105262
757,87257
758,136039
759,151816
760,5675
761,172331
762,79873
763,174948
764,97426
765,222006
766,145998
767,18853
768,99495
769,95527
770,26748
771,3424
772,125268
773,28771
774,93702
775,243897
776,129308
777,138347
778,50209
779,7161
780,242981
781,184348
782,162326
783,89884
784,214321
785,215490
786,94486
787,159084
788,190912
789,129551
790,171818
791,121705
792,5266
793,215983
794,92168
795,212290
796,155545
797,244410
798,183690
799,97042
800,16237
801,27500
802,178811
803,9515
804,88634
805,6999
806,63348
807,164777
808,72867
809,165179
810,142956
811,93016
812,90329
813,19680
814,108008
815,16017
816,180045
817,132557
818,102220
819,195063
820,11555
821,145605
822,198322
823,242227
824,203428
825,187690
826,284
827,215393
828,186266
829,43948
830,85546
831,16514
832,29206
833,223218
834,184308
835,31685
836,115505
837,55398
838,156038
839,167435
840,173078
841,121415
842,160842
843,232470
844,6638
845,37492
846,182926
847,245265
848,17095
849,237053
850,113390
851,57228
852,216253
853,114662
854,78507
855,205452
856,212453
857,223346
858,188587
859,184857
860,107810
861,28577
862,186716
863,104379
864,93832
865,175685
866,47221
867,108466
868,155132
869,194183
870,155933
871,81941
872,35830
873,55695
874,226464
875,225951
876,109016
877,143159
878,183425
879,33127
880,135132
881,172166
882,51673
883,72858
884,140411
885,160624
886,79678
887,37069
888,93317
889,180021
890,45677
891,15238
892,119408
893,103020
894,53156
895,94762
896,163776
897,225260
898,35132
899,215578
900,233581
901,2230
902,201548
903,133904
904,2160
905,137701
906,89735
907,204979
908,116836
909,84572
910,226353
911,155115
912,71715
913,191748
914,86771
915,205657
916,23899
917,232112
918,223067
919,198405
920,199164
921,73878
922,7075
923,153004
924,9716
925,29166
926,81480
927,94247
928,45443
929,25259
930,115445
931,17931
932,33196
933,133608
934,3647
935,101173
936,153671
937,175546
938,54682
939,239639
940,162361
941,179792
942,165204
943,45186
944,123929
945,5171
946,48152
947,84263
948,35260
949,81758
950,48132
951,186437
952,105872
953,208721
954,223912
955,141718
956,35204
957,101556
958,161678
959,13003
960,200191
961,204142
962,21195
963,40539
964,232413
965,21551
966,56086
967,163837
968,148474
969,97035
970,179729
971,221511
972,68094
973,12989
974,152606
975,40264
976,99638
977,233006
978,46643
979,144122
980,119775
981,73127
982,20043
983,145089
984,191800
985,30036
986,61475
987,131192
988,139267
989,145670
990,8889
991,85759
992,138155
993,115262
994,41724
995,130005
996,187339
997,150069
998,60894
999,186525
1000,241817
1001,38667
1002,758
1003,74163
1004,50305
1005,117505
1006,166171
1007,146651
1008,176430
1009,94195
1010,72527
1011,131092
1012,231536
1013,173729
1014,213677
1015,44881
1016,33555
1017,110893
1018,161784
1019,189769
1020,53447
1021,77899
1022,219579
1023,8316
1024,11271
1025,203454
1026,131554
1027,26118
1028,3899
1029,32962
1030,172251
1031,45735
1032,109582
1033,114991
1034,30992
1035,221755
1036,228569
1037,214274
1038,197037
1039,142705
1040,155462
1041,100140
1042,116732
1043,196073
1044,107258
1045,22919
1046,202207
1047,234569
1048,42336
1049,242162
1050,149727
1051,83494
1052,40372
1053,40958
1054,147955
1055,57644
1056,207773
1057,92205
1058,186656
1059,155279
1060,222747
1061,188354
1062,175255
1063,24820
1064,150889
1065,80901
1066,26173
1067,94021
1068,166822
1069,225232
1070,165244
1071,100744
1072,231
1073,178550
1074,113959
1075,196420
1076,174594
1077,94683
1078,84508
1079,63642
1080,110688
1081,34352
1082,64442
1083,79269
1084,143018
1085,146377
1086,38155
1087,79063
1088,9093
1089,85144
1090,194424
1091,73548
1092,45826
1093,179602
1094,227229
1095,21032
1096,219855
1097,157546
1098,5476
1099,227197
1100,42383
1101,33281
1102,70100
1103,106787
1104,66865
1105,7546
1106,214244
1107,128198
1108,187636
1109,100262
1110,63593
1111,38486
1112,235597
1113,2226
1114,186512
1115,175590
1116,8729
1117,194647
1118,106780
1119,93746
1120,220806
1121,98598
1122,166692
1123,1688
1124,76387
1125,108210
1126,56469
1127,68351
1128,80424
1129,216102
1130,206386
1131,111021
1132,236993
1133,162069
1134,237446
1135,104623
1136,5092
1137,70712
1138,150278
1139,230965
1140,110556
1141,32616
1142,88310
1143,148394
1144,111062
1145,74645
1146,106240
1147,241170
1148,99489
1149,10196
1150,129427
1151,136117
1152,11318
1153,46373
1154,245327
1155,101299
1156,62458
1157,68279
1158,70996
1159,234276
1160,65936
1161,202439
1162,175848
1163,189741
1164,37515
1165,200887
1166,165706
1167,81613
1168,98207
1169,224014
1170,163924
1171,147303
1172,185017
1173,223461
1174,120164
1175,65288
1176,228005
1177,9729
1178,136754
1179,170456
1180,211591
1181,77545
1182,235000
1183,59818
1184,23192
1185,184538
1186,147110
1187,12834
1188,142481
1189,207440
1190,160810
1191,128707
1192,135338
1193,172155
1194,23576
1195,102420
1196,57876
1197,205485
1198,145644
1199,146134
1200,184845
1201,85811
1202,159903
1203,129571
1204,92670
1205,108457
1206,96680
1207,116124
1208,159537
1209,11473
1210,172751
1211,55391
1212,72103
1213,132992
1214,122275
1215,28650
1216,119063
1217,43511
1218,151827
1219,135746
1220,205649
1221,211881
1222,74954
1223,170098
1224,217618
1225,34416
1226,239294
1227,41427
1228,138138
1229,54927
1230,104067
1231,193834
1232,118752
1233,105864
1234,40510
1235,25573
1236,119009
1237,81768
1238,2758
1239,196732
1240,228449
1241,244363
1242,60046
1243,232746
1244,10222
1245,144103
1246,7967
1247,166421
1248,141354
1249,158969
1250,117299
1251,167750
1252,219478
1253,173216
1254,92426
1255,151567
1256,191855
1257,190130
1258,204902
1259,10284
1260,199762
1261,12596
1262,188767
1263,50148
1264,230296
1265,109336
1266,239488
1267,113588
1268,139550
1269,215701
1270,197299
1271,220624
1272,98153
1273,31605
1274,39198
1275,201726
1276,36702
1277,40879
1278,57512
1279,222434
1280,113215
1281,116742
1282,228885
1283,150028
1284,32922
1285,159049
1286,186239
1287,157778
1288,241261
1289,119512
1290,94705
1291,206690
1292,150234
1293,225859
1294,227813
1295,151401
1296,55729
1297,3342
1298,170670
1299,102869
1300,121053
1301,161049
1302,182421
1303,36558
1304,176015
1305,121742
1306,234411
1307,56295
1308,99032
1309,11159
1310,244398
1311,107584
1312,157276
1313,235706
1314,61939
1315,6558
1316,219976
1317,11980
1318,183341
1319,98846
1320,93116
1321,200971
1322,70273
1323,77698
1324,18518
1325,162889
1326,74358
1327,142301
1328,133093
1329,94052
1330,47519
1331,21359
1332,61883
1333,139516
1334,210627
1335,200167
1336,202338
1337,65031
1338,101259
1339,209856
1340,212575
1341,144720
1342,146484
1343,104300
1344,124105
1345,31491
1346,242474
1347,239618
1348,200173
1349,7154
1350,189359
1351,171033
1352,126663
1353,241290
1354,132113
1355,182616
1356,31648
1357,98816
1358,208055
1359,91903
1360,208593
1361,169700
1362,95970
1363,46537
1364,155623
1365,51343
1366,186576
1367,68640
1368,218560
1369,10028
1370,76860
1371,225778
1372,243642
1373,116956
1374,47225
1375,101403
1376,4290
1377,87865
1378,217709
1379,25075
1380,218451
1381,51897
1382,4542
1383,130714
1384,30548
1385,51167
1386,160126
1387,41863
1388,236253
1389,37680
1390,218680
1391,156699
1392,94758
1393,69789
1394,14753
1395,158414
1396,28529
1397,223034
1398,4343
1399,24574
1400,60674
1401,214368
1402,179727
1403,986
1404,78918
1405,231741
1406,92018
1407,244816
1408,63816
1409,37228
1410,42097
1411,78594
1412,185861
1413,792
1414,221009
1415,208106
1416,189785
1417,220872
1418,97923
1419,73482
1420,104781
1421,203414
1422,212199
1423,159625
1424,239760
1425,13314
1426,72723
1427,61868
1428,141255
1429,11576
1430,111754
1431,58354
1432,1106
1433,41803
1434,71198
1435,136430
1436,166051
1437,325
1438,245141
1439,4580
1440,136502
1441,85854
1442,14761
1443,185258
1444,13277
1445,235169
1446,152814
1447,241305
1448,23880
1449,14256
1450,121635
1451,77943
1452,24196
1453,112607
1454,125822
1455,207153
1456,116647
1457,32449
1458,146168
1459,183524
1460,125882
1461,40010
1462,151524
1463,171134
1464,119241
1465,62048
1466,210405
1467,76617
1468,105759
1469,56099
1470,173561
1471,123506
1472,80208
1473,142771
1474,174920
1475,156586
1476,30960
1477,199580
1478,91176
1479,116698
1480,3550
1481,161422
1482,202630
1483,61334
1484,160666
1485,53234
1486,76243
1487,140954
1488,150954
1489,220666
1490,207238
1491,95176
1492,101184
1493,132605
1494,106540
1495,32169
1496,75725
1497,8539
1498,31925
1499,239608
1500,118010
1501,161323
1502,98894
1503,17341
1504,119771
1505,59414
1506,138670
1507,176245
1508,229177
1509,76521
1510,223039
1511,111432
1512,194062
1513,228397
1514,170062
1515,126841
1516,66840
1517,235509
1518,200235
1519,223868
1520,13996
1521,183142
1522,120979
1523,51668
1524,221451
1525,97132
1526,97389
1527,193714
1528,129086
1529,11180
1530,153406
1531,74884
1532,218677
1533,99764
1534,235889
1535,177263
1536,14368
1537,21109
1538,30035
1539,230431
1540,51614
1541,153888
1542,7457
1543,78274
1544,167281
1545,52988
1546,35224
1547,37385
1548,218646
1549,131584
1550,239679
1551,147629
1552,79843
1553,100504
1554,124353
1555,12366
1556,211240
1557,226453
1558,111342
1559,202416
1560,141029
1561,22088
1562,209078
1563,58538
1564,200005
1565,54090
1566,93877
1567,14345
1568,236865
1569,187015
1570,212694
1571,186236
1572,215630
1573,191574
1574,206383
1575,193704
1576,111579
1577,240900
1578,78736
1579,9289
1580,156255
1581,229007
1582,29961
1583,446
1584,76961
1585,144746
1586,32017
1587,128152
1588,129563
1589,165290
1590,167611
1591,126636
1592,73252
1593,173722
1594,165157
1595,242297
1596,100367
1597,54053
1598,81369
1599,200354
1600,212320
1601,204877
1602,172718
1603,143329
1604,42870
1605,164721
1606,206191
1607,224159
1608,117295
1609,54570
1610,87083
1611,239898
1612,58684
1613,166007
1614,176410
1615,157320
1616,186749
1617,12568
1618,174817
1619,53848
1620,203076
1621,137121
1622,161855
1623,144274
1624,157799
1625,60384
1626,158296
1627,84628
1628,119015
1629,46392
1630,34543
1631,125454
1632,21170
1633,53357
1634,215802
1635,14677
1636,208908
1637,71998
1638,135944
1639,124449
1640,193995
1641,7603
1642,238073
1643,121111
1644,153696
1645,86106
1646,40955
1647,56889
1648,110504
1649,133001
1650,124572
1651,181564
1652,128176
1653,101064
1654,73668
1655,6394
1656,48543
1657,39201
1658,183933
1659,242013
1660,48165
1661,101106
1662,139517
1663,158071
1664,85776
1665,79229
1666,163624
1667,139289
1668,117554
1669,193088
1670,164658
1671,6609
1672,35164
1673,18591
1674,51666
1675,136442
1676,76702
1677,117531
1678,57349
1679,145870
1680,223223
1681,53283
1682,202517
1683,96734
1684,241582
1685,183991
1686,176303
1687,91070
1688,181488
1689,31952
1690,153557
1691,106310
1692,205468
1693,108514
1694,222163
1695,144593
1696,165448
1697,141047
1698,169946
1699,151443
1700,186429
1701,147925
1702,159216
1703,92136
1704,122672
1705,207666
1706,122729
1707,216443
1708,216914
1709,174359
1710,34217
1711,57341
1712,159855
1713,226695
1714,13215
1715,51969
1716,35335
1717,114439
1718,147611
1719,125260
1720,81322
1721,222348
1722,211773
1723,236290
1724,38968
1725,414
1726,148187
1727,152290
1728,231811
1729,240080
1730,136199
1731,18970
1732,85460
1733,61084
1734,73131
1735,90839
1736,17409
1737,12054
1738,88951
1739,77923
1740,59886
1741,144740
1742,70882
1743,25948
1744,18328
1745,237867
1746,230318
1747,117632
1748,63660
1749,191515
1750,133560
1751,158081
1752,168377
1753,241421
1754,99669
1755,92695
1756,28696
1757,142942
1758,162947
1759,132947
1760,59324
1761,122480
1762,130913
1763,20535
1764,94165
1765,16555
1766,216573
1767,26905
1768,216120
1769,50888
1770,49258
1771,69931
1772,44652
1773,30070
1774,140155
1775,165941
1776,217296
1777,142049
1778,187096
1779,47435
1780,19712
1781,154711
1782,135412
1783,75000
1784,228537
1785,48109
1786,107620
1787,192355
1788,226883
1789,169134
1790,270
1791,234408
1792,202296
1793,22070
1794,151891
1795,53494
1796,168847
1797,191397
1798,225226
1799,44788
1800,181852
1801,131018
1802,170158
1803,218841
1804,210109
1805,98881
1806,163471
1807,341
1808,163361
1809,41674
1810,86746
1811,118553
1812,97915
1813,96725
1814,27697
1815,157621
1816,52826
1817,60271
1818,192171
1819,71360
1820,109410
1821,144617
1822,90662
1823,167357
1824,215028
1825,91279
1826,101671
1827,127227
1828,126619
1829,162931
1830,88675
1831,77170
1832,101049
1833,145935
1834,62482
1835,29168
1836,244509
1837,229646
1838,57804
1839,172245
1840,90224
1841,14855
1842,99321
1843,173072
1844,25696
1845,167080
1846,191967
1847,198605
1848,188909
1849,123320
1850,215626
1851,47804
1852,19191
1853,188612
1854,207875
1855,8959
1856,21586
1857,44052
1858,91864
1859,65904
1860,101612
1861,69590
1862,139702
1863,242580
1864,245557
1865,235923
1866,31852
1867,215666
1868,215831
1869,192819
1870,26956
1871,99757
1872,6789
1873,202849
1874,8760
1875,6352
1876,170381
1877,64962
1878,67264
1879,40406
1880,182219
1881,21347
1882,42498
1883,16126
1884,235919
1885,21484
1886,124268
1887,224751
1888,216129
1889,53126
1890,108204
1891,164016
1892,146422
1893,206109
1894,54102
1895,79468
1896,159022
1897,104907
1898,180855
1899,135009
1900,6289
1901,142496
1902,74010
1903,44361
1904,82286
1905,73713
1906,131287
1907,125424
1908,244624
1909,138462
1910,152321
1911,238061
1912,168244
1913,230583
1914,53679
1915,135158
1916,70451
1917,144252
1918,63685
1919,62106
1920,104795
1921,76299
1922,146244
1923,66421
1924,244937
1925,131763
1926,175033
1927,161748
1928,231101
1929,87915
1930,11757
1931,71695
1932,197936
1933,144472
1934,213381
1935,71697
1936,21371
1937,199777
1938,242486
1939,245182
1940,63831
1941,25476
1942,138906
1943,87523
1944,114339
1945,188321
1946,106140
1947,200952
1948,172229
1949,69899
1950,233538
1951,218894
1952,206186
1953,114999
1954,160605
1955,70421
1956,133635
1957,86721
1958,113371
1959,30476
1960,121076
1961,244248
1962,146329
1963,163745
1964,35725
1965,35759
1966,53389
1967,64242
1968,216342
1969,39842
1970,152230
1971,197117
1972,239540
1973,39514
1974,62551
1975,92443
1976,186582
1977,122087
1978,12383
1979,83227
1980,134947
1981,73219
1982,101779
1983,25966
1984,23035
1985,74180
1986,57103
1987,75879
1988,186403
1989,126787
1990,195478
1991,133686
1992,225869
1993,195156
1994,51719
1995,83500
1996,164207
1997,156941
1998,169549
1999,97981
2000,116248
2001,202268
2002,214593
2003,148733
2004,72247
2005,51633
2006,43516
2007,74992
2008,74613
2009,236936
2010,118728
2011,22328
2012,228182
2013,33969
2014,220475
2015,234840
2016,56494
2017,178294
2018,199384
2019,67452
2020,46409
2021,145017
2022,204315
2023,224935
2024,162133
2025,14910
2026,29604
2027,201789
2028,155514
2029,160633
2030,222162
2031,135394
2032,231496
2033,37825
2034,54046
2035,118995
2036,210255
2037,166509
2038,17096
2039,244607
2040,121219
2041,34542
2042,87647
2043,217500
2044,234748
2045,168189
2046,88654
2047,156731
2048,185394
2049,60258
2050,50694
2051,141367
2052,101584
2053,238319
2054,235601
2055,33700
2056,107144
2057,28393
2058,163041
2059,523
2060,241829
2061,96856
2062,93387
2063,16274
2064,135295
2065,136075
2066,73814
2067,17022
2068,145350
2069,24961
2070,240548
2071,102574
2072,51269
2073,118805
2074,155397
2075,231179
2076,102397
2077,43799
2078,225563
2079,235128
2080,185170
2081,13321
2082,210963
2083,25944
2084,7428
2085,67149
2086,189142
2087,103110
2088,117353
2089,207808
2090,187800
2091,97911
2092,183264
2093,243825
2094,241100
2095,124834
2096,128324
2097,47030
2098,202862
2099,23255
2100,165591
2101,140124
2102,10203
2103,129304
2104,131079
2105,70272
2106,183010
2107,104518
2108,157329
2109,218288
2110,109983
2111,26508
2112,155048
2113,234907
2114,99747
2115,29512
2116,109067
2117,18055
2118,234035
2119,115053
2120,105118
2121,137864
2122,103681
2123,11061
2124,6610
2125,191659
2126,118892
2127,17783
2128,25416
2129,127426
2130,219424
2131,234429
2132,128115
2133,241520
2134,69276
2135,22436
2136,164657
2137,73162
2138,45905
2139,116720
2140,162959
2141,201449
2142,54681
2143,96302
2144,27077
2145,61522
2146,211563
2147,76871
2148,66414
2149,198775
2150,70634
2151,221699
2152,242686
2153,145919
2154,199536
2155,120058
2156,64330
2157,241616
2158,98542
2159,74944
2160,190327
2161,110496
2162,8597
2163,47141
2164,197581
2165,31626
2166,14255
2167,186234
2168,107515
2169,89158
2170,132267
2171,169191
2172,23217
2173,139859
2174,102767
2175,50178
2176,21906
2177,13417
2178,38855
2179,150026
2180,40185
2181,121541
2182,186109
2183,88081
2184,218507
2185,71467
2186,129819
2187,190473
2188,6756
2189,24453
2190,126378
2191,108937
2192,224319
2193,96653
2194,87896
2195,216119
2196,92997
2197,241485
2198,225387
2199,138383
2200,239589
2201,5151
2202,111688
2203,109236
2204,111554
2205,177280
2206,154959
2207,110526
2208,166974
2209,206296
2210,14508
2211,45061
2212,123249
2213,14285
2214,174117
2215,92678
2216,110113
2217,137113
2218,99871
2219,81826
2220,214867
2221,185982
2222,81787
2223,171849
2224,15635
2225,33926
2226,227261
2227,43692
2228,212225
2229,146750
2230,135151
2231,30672
2232,215142
2233,175847
2234,101605
2235,219916
2236,222341
2237,31627
2238,124755
2239,240290
2240,45818
2241,169310
2242,69702
2243,152126
2244,41942
2245,131029
2246,84550
2247,13214
2248,171668
2249,180496
2250,160277
2251,116621
2252,76214
2253,145897
2254,18693
2255,112389
2256,71580
2257,190773
2258,89039
2259,175496
2260,45806
2261,244159
2262,101517
2263,201238
2264,1602
2265,118368
2266,26703
2267,45386
2268,54353
2269,190755
2270,157314
2271,2793
2272,241558
2273,185986
2274,101908
2275,219078
2276,106311
2277,215881
2278,115479
2279,109155
2280,51036
2281,172354
2282,76748
2283,13452
2284,112954
2285,201697
2286,217885
2287,241509
2288,15383
2289,3998
2290,126246
2291,1803
2292,225127
2293,126667
2294,26872
2295,184184
2296,212969
2297,103463
2298,153405
2299,218095
2300,198993
2301,73285
2302,36875
2303,135583
2304,244864
2305,103856
2306,53568
2307,165390
2308,220815
2309,208962
2310,100734
2311,232682
2312,1448
2313,131521
2314,76966
2315,170649
2316,117461
2317,103344
2318,231883
2319,137325
2320,193328
2321,35448
2322,125664
2323,243423
2324,32228
2325,44160
2326,39598
2327,229259
2328,189134
2329,147450
2330,28112
2331,228406
2332,118692
2333,170535
2334,241403
2335,214592
2336,154352
2337,101880
2338,231373
2339,35684
2340,58592
2341,121739
2342,173415
2343,222352
2344,89275
2345,111649
2346,215022
2347,209165
2348,145874
2349,137133
2350,54773
2351,245432
2352,108765
2353,245781
2354,191475
2355,117105
2356,137618
2357,106772
2358,97301
2359,143564
2360,91696
2361,189679
2362,230364
2363,160672
2364,134150
2365,119801
2366,132577
2367,129005
2368,69975
2369,91954
2370,21767
2371,213184
2372,35738
2373,16054
2374,98636
2375,32403
2376,175162
2377,200992
2378,138282
2379,183177
2380,184406
2381,226529
2382,149008
2383,70335
2384,75974
2385,196114
2386,181513
2387,148220
2388,194483
2389,150350
2390,83049
2391,2190
2392,164742
2393,135730
2394,123465
2395,59195
2396,177588
2397,41472
2398,28465
2399,95643
2400,195498
2401,85931
2402,74029
2403,119071
2404,165797
2405,95371
2406,184852
2407,236542
2408,55819
2409,34624
2410,113060
2411,135249
2412,180211
2413,67603
2414,135238
2415,32566
2416,95216
2417,139606
2418,69676
2419,223251
2420,232017
2421,3283
2422,208088
2423,173187
2424,230189
2425,79469
2426,170911
2427,37776
2428,46888
2429,35359
2430,158266
2431,67003
2432,217820
2433,245452
2434,209763
2435,40032
2436,208845
2437,56531
2438,1006
2439,88098
2440,78002
2441,228884
2442,163373
2443,45496
2444,21610
2445,177959
2446,100357
2447,7022
2448,67564
2449,46586
2450,95258
2451,86826
2452,83953
2453,217681
2454,111685
2455,61674
2456,109637
2457,154447
2458,197289
2459,194565
2460,128239
2461,6664
2462,213357
2463,30328
2464,96386
2465,74838
2466,234755
2467,23348
2468,28208
2469,108606
2470,2065
2471,25277
2472,91492
2473,222784
2474,103742
2475,161143
2476,171108
2477,229793
2478,185593
2479,23583
2480,133701
2481,229304
2482,17729
2483,144281
2484,51315
2485,197495
2486,47189
2487,50786
2488,102409
2489,95070
2490,202107
2491,204717
2492,67632
2493,11707
2494,219267
2495,34231
2496,229486
2497,179043
2498,20185
2499,42135
2500,207527
