,0
295,199927
296,76801
297,151112
298,165600
299,164874
300,80620
301,139376
302,121328
303,59269
304,96152
305,147954
306,20586
307,195522
308,29431
309,6385
310,216960
311,200103
312,141228
313,179607
314,57199
315,242477
316,153327
317,166320
318,8822
319,169163
320,121120
321,21527
322,109629
323,67840
324,215833
325,225876
326,72817
327,70129
328,207776
329,242588
330,12214
331,87550
332,20233
333,87760
334,4499
335,139287
336,124624
337,74140
338,230756
339,185366
340,152574
341,93292
342,129930
343,77254
344,117149
345,235185
346,13407
347,34184
348,142044
349,200328
350,5157
351,3378
352,214120
353,54579
354,43250
355,62868
356,223445
357,187633
358,36677
359,87609
360,33693
361,181924
362,210445
363,173006
364,11093
365,31785
366,184816
367,149434
368,214293
369,150767
370,140564
371,231159
372,235670
373,145556
374,118115
375,239173
376,207510
377,122703
378,178489
379,188405
380,68914
381,11917
382,61739
383,175168
384,42713
385,204559
386,28587
387,228068
388,146308
389,236463
390,30466
391,228733
392,74061
393,224880
394,170135
395,97521
396,239262
397,220162
398,201091
399,176293
400,93581
401,184344
402,120047
403,193487
404,214695
405,60033
406,119759
407,21484
408,233103
409,75980
410,68311
411,102377
412,11870
413,173117
414,144348
415,66333
416,63351
417,164990
418,109927
419,98451
420,67001
421,49099
422,12895
423,122767
424,50919
425,214348
426,43198
427,19597
428,149993
429,66922
430,26539
431,158542
432,58987
433,77935
434,229543
435,39308
436,93111
437,178832
438,213149
439,25590
440,153988
441,194319
442,186814
443,63040
444,157882
445,15648
446,161461
447,156203
448,216326
449,101101
450,102451
451,17429
452,61740
453,140830
454,110298
455,204973
456,233858
457,202005
458,72378
459,118426
460,245833
461,3819
462,49616
463,137518
464,139667
465,233944
466,114546
467,15425
468,62923
469,140382
470,104246
471,104952
472,87337
473,34769
474,70675
475,46631
476,52314
477,4592
478,241045
479,57688
480,184576
481,229868
482,64401
483,179867
484,114055
485,132015
486,169768
487,57827
488,206166
489,90638
490,141122
491,97196
492,219048
493,66911
494,88067
495,209313
496,190914
497,122953
498,84302
499,214374
500,101748
501,94595
502,202260
503,81728
504,104605
505,141739
506,130452
507,48370
508,176512
509,29592
510,68913
511,129564
512,133049
513,116239
514,191616
515,38534
516,159329
517,148235
518,211469
519,193520
520,212517
521,216396
522,176608
523,111742
524,86124
525,174479
526,226971
527,243023
528,74334
529,118506
530,195319
531,23871
532,2091
533,92316
534,186364
535,57376
536,60025
537,57539
538,35127
539,38078
540,15621
541,107698
542,100020
543,189770
544,14887
545,45585
546,42423
547,182922
548,218719
549,220901
550,48448
551,197253
552,210870
553,180519
554,203944
555,134052
556,236894
557,193874
558,95238
559,88290
560,218274
561,38026
562,232096
563,230303
564,231097
565,120111
566,175327
567,96927
568,109112
569,107114
570,3976
571,155888
572,32004
573,22974
574,53570
575,20030
576,30006
577,58985
578,216368
579,83962
580,162639
581,126258
582,27908
583,13198
584,91553
585,64656
586,129410
587,15234
588,152357
589,234810
590,101408
591,244676
592,24687
593,13829
594,80636
595,221086
596,233590
597,64768
598,134823
599,71798
600,134201
601,68754
602,62681
603,239622
604,93914
605,111436
606,143838
607,125003
608,21413
609,146917
610,133933
611,190525
612,182837
613,187090
614,182769
615,71406
616,146948
617,13003
618,137198
619,195389
620,193677
621,217549
622,194763
623,217783
624,183820
625,40866
626,226470
627,168891
628,199007
629,165711
630,232861
631,204628
632,10618
633,127304
634,143020
635,107773
636,228445
637,58441
638,67553
639,153747
640,30581
641,219128
642,15695
643,2056
644,55539
645,128136
646,229120
647,224969
648,237636
649,128221
650,79079
651,71824
652,47385
653,204594
654,10481
655,104400
656,233594
657,67510
658,101590
659,14530
660,216711
661,231634
662,109078
663,126456
664,228403
665,130102
666,151412
667,102036
668,155411
669,116133
670,79038
671,19331
672,181377
673,141389
674,177839
675,223206
676,25040
677,159132
678,131008
679,222565
680,229940
681,113029
682,3458
683,137201
684,20574
685,111679
686,171988
687,183065
688,12361
689,98498
690,170060
691,115257
692,72081
693,165695
694,196476
695,154018
696,98994
697,109169
698,180925
699,37871
700,37148
701,88509
702,17123
703,177256
704,26387
705,78216
706,107275
707,112816
708,145991
709,132720
710,209624
711,179633
712,183465
713,48935
714,158769
715,200983
716,78370
717,90515
718,127225
719,100600
720,176049
721,66131
722,183502
723,17515
724,221269
725,143529
726,109594
727,4296
728,86850
729,209365
730,232194
731,119214
732,178957
733,56819
734,35077
735,161543
736,18195
737,175750
738,177757
739,67182
740,216917
741,57234
742,129700
743,93101
744,50336
745,30412
746,183199
747,203385
748,131571
749,155246
750,69425
751,58754
752,31732
753,83015
754,101767
755,235448
756,147711
757,87171
758,227420
759,91690
760,159052
761,93416
762,63241
763,238569
764,113900
765,100304
766,208544
767,17688
768,75753
769,124977
770,212307
771,2298
772,15407
773,179442
774,218278
775,182715
776,194652
777,38306
778,200289
779,82387
780,166276
781,89192
782,135342
783,181718
784,66504
785,4166
786,38310
787,49195
788,37800
789,26251
790,91079
791,76600
792,179145
793,105611
794,230196
795,212947
796,140228
797,180732
798,118486
799,123112
800,110957
801,205088
802,57014
803,168176
804,229526
805,3659
806,35257
807,55365
808,243885
809,68441
810,115911
811,135877
812,197874
813,224709
814,68698
815,38609
816,56916
817,106600
818,146003
819,22228
820,239544
821,36733
822,149428
823,176588
824,1162
825,167463
826,238368
827,30111
828,165333
829,224406
830,204125
831,243543
832,125663
833,124964
834,10596
835,200486
836,23973
837,234152
838,159796
839,184183
840,165524
841,125437
842,158491
843,40864
844,129148
845,89416
846,85754
847,137580
848,218530
849,168321
850,41449
851,57101
852,60126
853,1524
854,235902
855,36260
856,64770
857,4833
858,73075
859,164717
860,138005
861,141749
862,184055
863,75069
864,106738
865,116475
866,142616
867,228136
868,28264
869,112183
870,190656
871,62081
872,103321
873,78220
874,46519
875,61332
876,49154
877,53101
878,102438
879,202109
880,236270
881,47934
882,158982
883,76917
884,8737
885,237001
886,236072
887,93463
888,110882
889,151999
890,189866
891,112177
892,58287
893,64201
894,198053
895,29039
896,217275
897,179888
898,233328
899,119361
900,233186
901,11169
902,5050
903,152349
904,6002
905,4373
906,10326
907,226378
908,196633
909,103613
910,137761
911,2559
912,206041
913,210073
914,56745
915,209727
916,228709
917,139268
918,83831
919,24856
920,192413
921,207818
922,27065
923,177841
924,188222
925,241683
926,86345
927,90612
928,139279
929,123432
930,223942
931,240345
932,63476
933,13653
934,7522
935,71121
936,189492
937,87079
938,243937
939,28821
940,121461
941,218212
942,118587
943,229872
944,220148
945,57986
946,182365
947,164621
948,158526
949,141239
950,220474
951,214857
952,217854
953,74341
954,106866
955,222199
956,141954
957,104575
958,111988
959,135596
960,164756
961,106147
962,108899
963,60184
964,195783
965,133727
966,86152
967,210543
968,86186
969,57659
970,55230
971,215600
972,120287
973,37036
974,166793
975,173078
976,28161
977,181425
978,192703
979,176188
980,184880
981,159480
982,78155
983,12345
984,156385
985,230319
986,215199
987,143668
988,107046
989,98008
990,24194
991,149763
992,238178
993,185546
994,228137
995,227275
996,61722
997,67628
998,187664
999,80310
1000,210638
1001,237906
1002,232536
1003,180502
1004,89733
1005,215590
1006,48926
1007,113395
1008,62552
1009,146654
1010,107575
1011,62861
1012,115151
1013,62476
1014,105622
1015,85115
1016,23473
1017,84242
1018,56962
1019,195951
1020,2711
1021,39541
1022,240433
1023,134401
1024,233854
1025,60771
1026,28199
1027,70184
1028,169619
1029,72118
1030,182535
1031,172831
1032,119018
1033,63991
1034,230188
1035,119818
1036,144052
1037,97422
1038,88778
1039,104480
1040,96339
1041,59681
1042,74411
1043,114796
1044,74853
1045,133590
1046,164797
1047,43515
1048,229273
1049,80771
1050,187417
1051,178345
1052,57813
1053,133991
1054,158659
1055,131045
1056,79016
1057,161917
1058,53181
1059,128364
1060,184479
1061,118494
1062,136638
1063,133063
1064,233853
1065,20035
1066,59471
1067,82474
1068,172757
1069,20731
1070,43004
1071,73607
1072,24854
1073,136185
1074,77998
1075,178730
1076,169256
1077,131263
1078,121330
1079,219422
1080,132471
1081,172809
1082,125521
1083,7315
1084,81303
1085,189793
1086,112112
1087,33646
1088,82322
1089,122888
1090,77990
1091,77422
1092,18272
1093,235691
1094,194795
1095,54718
1096,191899
1097,57928
1098,83083
1099,62496
1100,197791
1101,187249
1102,151801
1103,236491
1104,161556
1105,240031
1106,224533
1107,155807
1108,195094
1109,45219
1110,124751
1111,228418
1112,162207
1113,202591
1114,182966
1115,161839
1116,129400
1117,228071
1118,86422
1119,109915
1120,170588
1121,217908
1122,128447
1123,165281
1124,24550
1125,181864
1126,46451
1127,169901
1128,227476
1129,38630
1130,239321
1131,189180
1132,95421
1133,215246
1134,27295
1135,195683
1136,14939
1137,35281
1138,217527
1139,177458
1140,201845
1141,199589
1142,245568
1143,120601
1144,10253
1145,76072
1146,241731
1147,237584
1148,151628
1149,8827
1150,152353
1151,77871
1152,202224
1153,234478
1154,77294
1155,139517
1156,24875
1157,131317
1158,25957
1159,194225
1160,54043
1161,64025
1162,80884
1163,100158
1164,41072
1165,199038
1166,21978
1167,65684
1168,64533
1169,154453
1170,124318
1171,141997
1172,241870
1173,197787
1174,169885
1175,38590
1176,85682
1177,58331
1178,54090
1179,69878
1180,205232
1181,5703
1182,88232
1183,11281
1184,174548
1185,20714
1186,138516
1187,239571
1188,33375
1189,45570
1190,23420
1191,56340
1192,216235
1193,133995
1194,136662
1195,133329
1196,214711
1197,115978
1198,81514
1199,68017
1200,62812
1201,231620
1202,80115
1203,134276
1204,149432
1205,199174
1206,5228
1207,83716
1208,107718
1209,190597
1210,35319
1211,189159
1212,100044
1213,202600
1214,23872
1215,140198
1216,3401
1217,209120
1218,38527
1219,107254
1220,237169
1221,94229
1222,72410
1223,21948
1224,71509
1225,1049
1226,166554
1227,30383
1228,120686
1229,68076
1230,40227
1231,215035
1232,229577
1233,153642
1234,138762
1235,193959
1236,148764
1237,108971
1238,164485
1239,199255
1240,9300
1241,9972
1242,64691
1243,239117
1244,41963
1245,195014
1246,88249
1247,235326
1248,41788
1249,83318
1250,61371
1251,120884
1252,55193
1253,223509
1254,92093
1255,165644
1256,192423
1257,160599
1258,26847
1259,125321
1260,73865
1261,39744
1262,186995
1263,46010
1264,8214
1265,79755
1266,132057
1267,245454
1268,235484
1269,160912
1270,153936
1271,126484
1272,233800
1273,179291
1274,206262
1275,245079
1276,221633
1277,93989
1278,55604
1279,47817
1280,199292
1281,211225
1282,128637
1283,229570
1284,186647
1285,164879
1286,218796
1287,15195
1288,86789
1289,105944
1290,10130
1291,37583
1292,213531
1293,37634
1294,158495
1295,242584
1296,18774
1297,207638
1298,207831
1299,8051
1300,175835
1301,237066
1302,98632
1303,40425
1304,175266
1305,212490
1306,236308
1307,208082
1308,96434
1309,77806
1310,169490
1311,65149
1312,2049
1313,115180
1314,241533
1315,101204
1316,132419
1317,240848
1318,146342
1319,31226
1320,43929
1321,200477
1322,200745
1323,127937
1324,63121
1325,220634
1326,79088
1327,38086
1328,157148
1329,31275
1330,55840
1331,203781
1332,66705
1333,9646
1334,236548
1335,154033
1336,213392
1337,111333
1338,162634
1339,121613
1340,181693
1341,164194
1342,90852
1343,147148
1344,174773
1345,100622
1346,133045
1347,241079
1348,127417
1349,229603
1350,121158
1351,43779
1352,52151
1353,130956
1354,69039
1355,27061
1356,31859
1357,92372
1358,18618
1359,111774
1360,92031
1361,53305
1362,19577
1363,187885
1364,47377
1365,161287
1366,81828
1367,231689
1368,167737
1369,132713
1370,71774
1371,64797
1372,165366
1373,142894
1374,22514
1375,94930
1376,166799
1377,240732
1378,105489
1379,150449
1380,14280
1381,234815
1382,206295
1383,130398
1384,151426
1385,53012
1386,73650
1387,124997
1388,19449
1389,16144
1390,197619
1391,166701
1392,222620
1393,240913
1394,16164
1395,107766
1396,20008
1397,100474
1398,159443
1399,7800
1400,138064
1401,221428
1402,152904
1403,24125
1404,90025
1405,3054
1406,105767
1407,126551
1408,214363
1409,98504
1410,38239
1411,108328
1412,116567
1413,151356
1414,149307
1415,118965
1416,113857
1417,188461
1418,18949
1419,54996
1420,228208
1421,63340
1422,36412
1423,220220
1424,5896
1425,7836
1426,16572
1427,144864
1428,147013
1429,164186
1430,183060
1431,227324
1432,161949
1433,139402
1434,162107
1435,176349
1436,220505
1437,13930
1438,51094
1439,73895
1440,28414
1441,96567
1442,231335
1443,213307
1444,119633
1445,103068
1446,5006
1447,229101
1448,110765
1449,201353
1450,19232
1451,25943
1452,49958
1453,100498
1454,129908
1455,50771
1456,201305
1457,94739
1458,131909
1459,76026
1460,234954
1461,160501
1462,116059
1463,44643
1464,240683
1465,168092
1466,45587
1467,161891
1468,138390
1469,27870
1470,170151
1471,208250
1472,55607
1473,125041
1474,84507
1475,47514
1476,202396
1477,18216
1478,243949
1479,94114
1480,64160
1481,208342
1482,87573
1483,239898
1484,204670
1485,127636
1486,66469
1487,204440
1488,43464
1489,8222
1490,134670
1491,169276
1492,155400
1493,19494
1494,242870
1495,176129
1496,61721
1497,185981
1498,45661
1499,85206
1500,244269
1501,9351
1502,13712
1503,219599
1504,9020
1505,203625
1506,1238
1507,86088
1508,37790
1509,137712
1510,32215
1511,220172
1512,113108
1513,242395
1514,129235
1515,80506
1516,226555
1517,85567
1518,142311
1519,14278
1520,176731
1521,146304
1522,70363
1523,69161
1524,129518
1525,88046
1526,156053
1527,170658
1528,55849
1529,142103
1530,173531
1531,165090
1532,223883
1533,165433
1534,117969
1535,172453
1536,51113
1537,170714
1538,72248
1539,160844
1540,35431
1541,205193
1542,17274
1543,140144
1544,225052
1545,197843
1546,149107
1547,118186
1548,60251
1549,63161
1550,63540
1551,70452
1552,240072
1553,134565
1554,204514
1555,5149
1556,236976
1557,216268
1558,126422
1559,207959
1560,4382
1561,16958
1562,57412
1563,9462
1564,129479
1565,72780
1566,137920
1567,166572
1568,172638
1569,108190
1570,85346
1571,88803
1572,27063
1573,189836
1574,206650
1575,174072
1576,136554
1577,244933
1578,211460
1579,84515
1580,114383
1581,227520
1582,86157
1583,109810
1584,187299
1585,28575
1586,64047
1587,112647
1588,95173
1589,178796
1590,3560
1591,192380
1592,154599
1593,124779
1594,87775
1595,151055
1596,113226
1597,72333
1598,22331
1599,74859
1600,180655
1601,48015
1602,76089
1603,61565
1604,209995
1605,58205
1606,128676
1607,30449
1608,202228
1609,21293
1610,85425
1611,96602
1612,119473
1613,45841
1614,220749
1615,125654
1616,130667
1617,15519
1618,230459
1619,120229
1620,61659
1621,228407
1622,166223
1623,54290
1624,139611
1625,6093
1626,72756
1627,139298
1628,144635
1629,25913
1630,36812
1631,143911
1632,60039
1633,17609
1634,143370
1635,192776
1636,79413
1637,65782
1638,222384
1639,104577
1640,167678
1641,236150
1642,118138
1643,160134
1644,215575
1645,168880
1646,11561
1647,117946
1648,156863
1649,159137
1650,36401
1651,229111
1652,42794
1653,47343
1654,245375
1655,241136
1656,208210
1657,132078
1658,228688
1659,55983
1660,30052
1661,230151
1662,132184
1663,229202
1664,156326
1665,10925
1666,6400
1667,72286
1668,228907
1669,66871
1670,154597
1671,180560
1672,125519
1673,30995
1674,149419
1675,173942
1676,96233
1677,128145
1678,76818
1679,183902
1680,9521
1681,31514
1682,68459
1683,30965
1684,175623
1685,175384
1686,58942
1687,131182
1688,191407
1689,215671
1690,101630
1691,121267
1692,102518
1693,159057
1694,225892
1695,42656
1696,203039
1697,29251
1698,219758
1699,181725
1700,29157
1701,238088
1702,92442
1703,52823
1704,173398
1705,33873
1706,242069
1707,150288
1708,225147
1709,192074
1710,69405
1711,128421
1712,208610
1713,126008
1714,120989
1715,28177
1716,3619
1717,19856
1718,98226
1719,55154
1720,120961
1721,98376
1722,102119
1723,24731
1724,230537
1725,74104
1726,119863
1727,150070
1728,176445
1729,28026
1730,44353
1731,40806
1732,21006
1733,95858
1734,69578
1735,9594
1736,14859
1737,73311
1738,58416
1739,223958
1740,245633
1741,73889
1742,121683
1743,174856
1744,168751
1745,73357
1746,172829
1747,217867
1748,77562
1749,26706
1750,10690
1751,245129
1752,11527
1753,171930
1754,124796
1755,138045
1756,6037
1757,230114
1758,212479
1759,121772
1760,173691
1761,202601
1762,13179
1763,10729
1764,31209
1765,178946
1766,204809
1767,15408
1768,99141
1769,133990
1770,21175
1771,129134
1772,75831
1773,135109
1774,73806
1775,136261
1776,9555
1777,233292
1778,68963
1779,51381
1780,186739
1781,215673
1782,3518
1783,162028
1784,91907
1785,162249
1786,10052
1787,105439
1788,201212
1789,27428
1790,162173
1791,72748
1792,44057
1793,53742
1794,102572
1795,205825
1796,182682
1797,199580
1798,42766
1799,85384
1800,182397
1801,228696
1802,240073
1803,197819
1804,187658
1805,81075
1806,72133
1807,63592
1808,55658
1809,45590
1810,229164
1811,107340
1812,5706
1813,172155
1814,65959
1815,187206
1816,19933
1817,171051
1818,118385
1819,138618
1820,5683
1821,238362
1822,4391
1823,192960
1824,76317
1825,237717
1826,188800
1827,168934
1828,42900
1829,15935
1830,118851
1831,153760
1832,44271
1833,183620
1834,54130
1835,176725
1836,106048
1837,54182
1838,39320
1839,242234
1840,84173
1841,94692
1842,173147
1843,227687
1844,157146
1845,231538
1846,194388
1847,203328
1848,107517
1849,147173
1850,201672
1851,64923
1852,123124
1853,160431
1854,127811
1855,131671
1856,45480
1857,100934
1858,93777
1859,78784
1860,54580
1861,2747
1862,75721
1863,200368
1864,198615
1865,130607
1866,38824
1867,235743
1868,242654
1869,234117
1870,5420
1871,149759
1872,1444
1873,198428
1874,3285
1875,157731
1876,40355
1877,222446
1878,34908
1879,22260
1880,169944
1881,154377
1882,20017
1883,108685
1884,25196
1885,114497
1886,87259
1887,1107
1888,202930
1889,155890
1890,131878
1891,206671
1892,104160
1893,147204
1894,234446
1895,70955
1896,81364
1897,42149
1898,212518
1899,195353
1900,11389
1901,124897
1902,174062
1903,34355
1904,160372
1905,157980
1906,9414
1907,108348
1908,229321
1909,151298
1910,51168
1911,115987
1912,192006
1913,9574
1914,109928
1915,119830
1916,64328
1917,170750
1918,70147
1919,114089
1920,210687
1921,13127
1922,222407
1923,185070
1924,108484
1925,210788
1926,4203
1927,240484
1928,56076
1929,190642
1930,152218
1931,198799
1932,93021
1933,183749
1934,188211
1935,92436
1936,3813
1937,220060
1938,92589
1939,196648
1940,236743
1941,76247
1942,84529
1943,124570
1944,56989
1945,20455
1946,66203
1947,205072
1948,96638
1949,149165
1950,224763
1951,102143
1952,14666
1953,18838
1954,214353
1955,50829
1956,102913
1957,56959
1958,192644
1959,235955
1960,110044
1961,28058
1962,81405
1963,147560
1964,194732
1965,54288
1966,241059
1967,122202
1968,245004
1969,61073
1970,103521
1971,234703
1972,188919
1973,12459
1974,79388
1975,20260
1976,114378
1977,46923
1978,73037
1979,110959
1980,19921
1981,3315
1982,128184
1983,186898
1984,59755
1985,86971
1986,225644
1987,162498
1988,59721
1989,45481
1990,104019
1991,228446
1992,238432
1993,65972
1994,100025
1995,133533
1996,241742
1997,42539
1998,189327
1999,43375
2000,96432
2001,38276
2002,89544
2003,94893
2004,10183
2005,95985
2006,189762
2007,105681
2008,228592
2009,230014
2010,90534
2011,48925
2012,91038
2013,134307
2014,168909
2015,58652
2016,242895
2017,49025
2018,71025
2019,81824
2020,84048
2021,45663
2022,123761
2023,155983
2024,16513
2025,172582
2026,346
2027,130557
2028,37594
2029,120264
2030,44758
2031,31671
2032,11463
2033,104072
2034,155032
2035,83065
2036,82701
2037,184406
2038,215733
2039,160686
2040,20518
2041,177439
2042,16007
2043,209555
2044,179753
2045,70312
2046,245157
2047,242289
2048,221106
2049,31729
2050,74202
2051,7721
2052,239873
2053,14733
2054,64383
2055,66011
2056,54773
2057,238942
2058,44683
2059,141939
2060,109386
2061,45490
2062,70210
2063,58833
2064,10010
2065,205461
2066,26941
2067,101567
2068,50595
2069,20281
2070,151881
2071,99664
2072,93278
2073,16220
2074,86309
2075,145237
2076,136244
2077,185464
2078,143736
2079,18960
2080,122061
2081,185198
2082,101223
2083,7980
2084,35826
2085,214800
2086,53223
2087,145136
2088,168546
2089,93984
2090,185925
2091,40908
2092,40702
2093,191230
2094,47487
2095,176823
2096,154058
2097,115673
2098,160630
2099,187946
2100,114476
2101,115894
2102,15043
2103,157169
2104,176413
2105,4677
2106,104122
2107,185517
2108,124760
2109,23095
2110,163825
2111,94863
2112,190023
2113,80387
2114,33984
2115,24848
2116,76273
2117,229937
2118,238190
2119,99720
2120,239338
2121,198054
2122,222488
2123,194660
2124,5110
2125,58675
2126,185100
2127,37176
2128,76505
2129,159542
2130,73002
2131,8611
2132,128483
2133,123823
2134,188786
2135,88189
2136,30795
2137,244740
2138,199744
2139,3566
2140,121065
2141,46092
2142,109030
2143,185055
2144,29866
2145,7001
2146,143710
2147,75027
2148,161643
2149,223095
2150,109264
2151,96027
2152,63618
2153,87766
2154,30791
2155,237836
2156,132887
2157,224432
2158,209097
2159,151102
2160,144871
2161,234626
2162,242899
2163,1606
2164,180951
2165,221499
2166,180521
2167,117395
2168,22937
2169,133429
2170,23832
2171,195786
2172,168265
2173,50845
2174,47681
2175,191550
2176,220947
2177,21265
2178,83003
2179,177662
2180,170747
2181,130387
2182,209091
2183,112242
2184,192791
2185,233657
2186,176414
2187,220759
2188,149042
2189,19070
2190,151773
2191,15577
2192,129739
2193,104923
2194,186176
2195,238981
2196,122651
2197,13963
2198,186252
2199,157212
2200,116989
2201,46809
2202,28482
2203,145062
2204,80712
2205,236684
2206,57501
2207,152308
2208,84394
2209,237505
2210,218172
2211,125099
2212,52238
2213,86884
2214,135323
2215,173311
2216,230663
2217,27414
2218,53725
2219,60343
2220,232385
2221,63787
2222,76626
2223,212537
2224,242194
2225,78682
2226,128193
2227,6776
2228,156047
2229,67440
2230,71907
2231,82077
2232,1568
2233,53009
2234,41769
2235,52769
2236,176242
2237,8722
2238,137579
2239,128110
2240,40500
2241,217389
2242,178965
2243,73039
2244,18839
2245,198269
2246,163950
2247,163942
2248,2494
2249,53600
2250,62191
2251,161959
2252,220201
2253,168534
2254,148239
2255,245442
2256,192128
2257,235426
2258,107909
2259,122174
2260,141639
2261,141916
2262,242208
2263,58304
2264,22781
2265,137588
2266,208917
2267,109606
2268,171996
2269,120754
2270,1528
2271,222473
2272,236193
2273,214662
2274,120076
2275,72776
2276,113580
2277,133623
2278,72006
2279,131447
2280,163794
2281,100678
2282,129227
2283,143114
2284,65137
2285,52066
2286,172614
2287,134368
2288,234140
2289,234996
2290,123270
2291,104276
2292,3460
2293,91288
2294,121698
2295,232312
2296,125592
2297,182210
2298,100770
2299,35436
2300,71204
2301,191305
2302,68387
2303,18726
2304,73829
2305,53820
2306,176906
2307,130944
2308,83619
2309,145170
2310,159053
2311,130136
2312,206830
2313,230587
2314,157929
2315,138100
2316,176689
2317,240532
2318,136608
2319,66945
2320,182376
2321,210525
2322,82130
2323,151664
2324,149452
2325,121352
2326,150624
2327,169690
2328,97954
2329,84267
2330,94210
2331,50141
2332,48000
2333,213306
2334,135048
2335,95264
2336,29673
2337,53189
2338,119300
2339,210803
2340,232554
2341,229416
2342,169359
2343,232175
2344,2960
2345,152884
2346,109593
2347,130277
2348,70842
2349,74916
2350,56462
2351,120933
2352,22754
2353,189134
2354,182802
2355,119186
2356,87896
2357,128660
2358,109469
2359,165533
2360,67652
2361,84736
2362,171246
2363,63268
2364,10951
2365,72017
2366,159613
2367,82800
2368,46510
2369,121828
2370,1828
2371,58217
2372,98069
2373,35878
2374,44581
2375,226739
2376,55635
2377,155283
2378,220548
2379,165529
2380,70083
2381,106348
2382,235739
2383,102441
2384,28510
2385,115117
2386,34730
2387,58864
2388,40199
2389,105636
2390,181784
2391,66693
2392,208978
2393,126570
2394,200080
2395,238550
2396,131869
2397,108465
2398,244696
2399,93866
2400,140020
2401,69757
2402,110878
2403,39201
2404,39131
2405,15920
2406,189425
2407,73599
2408,56072
2409,225316
2410,123589
2411,118136
2412,68495
2413,241660
2414,49578
2415,41284
2416,109838
2417,205605
2418,19625
2419,101703
2420,137659
2421,211457
2422,75193
2423,32066
2424,19034
2425,224924
2426,113963
2427,227262
2428,159012
2429,38682
2430,104553
2431,231417
2432,94118
2433,19393
2434,76461
2435,124056
2436,106972
2437,149771
2438,112671
2439,211053
2440,445
2441,89481
2442,66438
2443,102709
2444,245460
2445,92179
2446,152056
2447,46488
2448,63886
2449,92624
2450,148050
2451,229856
2452,81010
2453,196253
2454,159160
2455,17968
2456,159076
2457,119057
2458,181738
2459,216559
2460,224904
2461,8368
2462,126684
2463,242576
2464,101686
2465,121384
2466,48103
2467,239225
2468,62189
2469,70075
2470,39637
2471,164147
2472,212830
2473,25874
2474,233015
2475,176583
2476,243582
2477,204121
2478,85860
2479,201032
2480,17023
2481,24905
2482,171564
2483,82644
2484,198811
2485,241112
2486,61728
2487,153442
2488,142447
2489,184180
2490,137950
2491,128913
2492,3258
2493,37961
2494,30718
2495,61648
2496,6335
2497,121658
2498,49782
